ID,BCA,KC,KG,KI,LE,OPENK,POP,RGDPCH,RGDPL,RGDPL2,XRAT,BCAperRGDPL,KCxRGDPL,KGxRGDPL,KIxRGDPL,KCxRGDPLxPOP,KGxRGDPLxPOP,KIxRGDPLxPOP,RGDPCHxPOP,RGDPLxPOP,RGDPL2xPOP
IRL_1990,-0.44802439999999999,62.975878860000002,7.1932498530000002,28.811243640000001,1.1599999999999999,76.847830849999994,3508.1999999999998,18682.242689999999,18692.72352,18953.758010000001,0.767668405,-2.3967850352071116e-05,1177190.6919589927,134461.43071240964,538560.6116298784,4129820385.5305381,471717591.22527546,1889378337.7199392,65541043.805057995,65577812.652863994,66493573.850681998
IRL_1991,0.024691589999999999,63.669189039999999,7.3437541980000001,26.675847520000001,1.1559999999999999,79.337812060000005,3530.7710000000002,18677.501759999999,18723.129349999999,19049.373339999998,0.78888445900000004,1.3187747378351579e-06,1192086.4620055223,137498.05976375952,499455.34363783669,4208984309.5417004,485474161.97014898,1763462443.1115084,65945981.566656962,66107082.138228849,67258974.957045138
IRL_1992,0.36307452000000001,64.904518330000002,7.2916539460000003,23.025350459999999,1.165,87.106872850000002,3557.761,18719.557400000002,18804.14991,19229.156609999998,0.74625173300000003,1.9308212375339441e-05,1220474.2925136629,137113.35389242705,432972.14178012742,4342155839.4077015,487816543.05767518,1540411400.1118078,66599711.254981406,66900671.187951513,68412743.449950203
IRL_1993,1.6433070999999999,65.510026069999995,6.8363080099999998,21.643684539999999,1.1830000000000001,92.840877430000006,3578.3490000000002,18970.710350000001,19064.090520000002,19513.188109999999,0.85992884400000003,8.6199081895672812e-05,1248889.0669660398,130327.99472524108,412617.16125688457,4468960943.8888617,466359049.59707171,1476488206.3664117,67883822.410212159,68217969.248151496,69824997.160230383
IRL_1994,1.4916803999999999,64.308768889999996,6.5582599569999998,22.777387999999998,1.2210000000000001,100.5413645,3595.5419999999999,20119.15696,20200.036339999999,20620.087670000001,0.84898243200000001,7.384543150777322e-05,1299039.4685586614,132477.08945856683,460104.06533027987,4670750968.8603468,476326939.18603426,1654323491.2657652,72339273.854272321,72630079.061996281,74140391.261167139
IRL_1995,1.8671224,59.58287421,6.5746573689999996,25.469440089999999,1.282,107.1695398,3613.8899999999999,22249.031879999999,22303.425920000001,22636.312030000001,0.79197754099999995,8.3714600918135529e-05,1328902.2210434135,146637.38357887362,568055.77027119312,4802506447.6065817,529931374.14185554,2052891067.6253619,80405553.820813194,80602127.898028806,81805141.682096705
IRL_1996,2.2785565999999999,58.18398629,6.2533911849999999,27.081485489999999,1.329,110.73029320000001,3636.1790000000001,24127.886630000001,24161.675490000001,24435.715649999998,0.79362185200000002,9.4304577550635745e-05,1405822.5954535892,151092.40852399656,654334.06419652363,5111822599.3138371,549399042.93437731,2379275783.2160511,87733314.678386778,87856177.021552712,88852636.09650135
IRL_1997,2.4364113299999999,55.934584430000001,5.8112301530000003,28.840710309999999,1.3799999999999999,115.8651651,3681.2260000000001,26698.9709,26700.587909999998,26882.867689999999,0.83757383500000004,9.124935144546036e-05,1493486.2887825321,155163.26156541926,770063.92101899826,5497860556.9097652,571191032.7194221,2834779327.717083,98284945.850323409,98290898.429577664,98961911.494987935
IRL_1998,0.60336014999999998,55.053158170000003,5.8027713329999999,30.647932040000001,1.5249999999999999,133.49927869999999,3728.0100000000002,28639.990699999998,28628.551459999999,28744.15191,0.89170022999999998,2.1075469041562189e-05,1576092.1717053645,166124.93771740329,877405.89954972279,5875687377.0393162,619315429.05985665,3270977967.5803623,106770171.729507,106727526.1283946,107158485.76199912
IRL_1999,0.2084232,54.293895939999999,5.2511782150000004,29.947584849999998,1.6240000000000001,137.57463419999999,3774.8560000000002,31343.96472,31330.521270000001,31429.891790000001,0.93862699999999999,6.6524012863958327e-06,1701056.0615793366,164522.15075761816,938273.44412805478,6421241680.3891287,621047427.92029953,3541847140.2074528,118318953.28708033,118268206.19918713,118643315.60283226
IRL_2000,-0.310527,54.337198860000001,5.1446440210000004,29.205655140000001,1.6970000000000001,151.04238770000001,3822.1959999999999,34198.590340000002,34185.54118,34318.116049999997,1.0853999999999999,-9.0835771288497703e-06,1857546.5492343791,175872.44003633631,998411.12647734873,7099906990.2974463,672218936.81712449,3816123013.9772162,130713715.20318665,130663838.75603127,131170565.89384578
IRL_2001,-0.61512906000000001,55.047505809999997,5.2240878630000003,27.391383520000002,1.7490000000000001,155.34978649999999,3872.6999999999998,35353.028910000001,35351.914060000003,35590.954740000001,1.11751,-1.7400162801821428e-05,1946034.6946124707,184681.50517466507,968337.83618354041,7536408561.8257151,715216065.08992541,3750081938.1879969,136911675.05975699,136907357.58016202,137833090.42159799
IRL_2002,-1.1275570800000001,54.320354299999998,5.1706210270000001,26.664644769999999,1.776,152.0974482,3933.1260000000002,36875.280449999998,36875.079989999998,37139.716130000001,1.0625500000000001,-3.05777527887608e-05,2003067.4098976403,190667.06396860094,983260.90879868506,7878316509.621067,749917586.63856757,3867289045.1797371,145035124.2951867,145034335.86074874,146075183.14352238
IRL_2003,-0.0018827,53.125143710000003,4.8420614710000001,27.51014649,1.8100000000000001,143.88844040000001,4002.1700000000001,38254.272660000002,38247.590669999998,38425.828370000003,0.88603399999999999,-4.9224015605163873e-08,2031908.7509050053,185197.18514178606,1052196.8222212573,8132044245.6094847,741190618.45890188,4211070555.9892492,153100102.4116722,153073359.95175388,153786697.52756292
IRL_2004,-1.0433530799999999,52.822457810000003,4.6462124039999999,28.19516552,1.871,149.36603400000001,4091.1619999999998,38987.170339999997,38985.03456,39107.585339999998,0.805365,-2.676291278886069e-05,2059285.3432669921,181132.75114304069,1099189.5022221203,8424869943.5308733,741043428.43186462,4496962322.2900543,159502829.78253505,159494091.96055871,159995467.05476508
IRL_2005,-7.0880000000000001,52.861479600000003,4.7173517880000002,30.811863280000001,1.9630000000000001,149.75430560000001,4199.1850000000004,40247.222349999996,40247.222349999996,40247.222349999996,0.80411999999999995,-0.00017611153232789493,2127527.7232111888,189860.30631480605,1240091.9124479601,8933882502.3925762,797258550.37253892,5207375357.3727875,169005532.38378474,169005532.38378474,169005532.38378474
IRL_2006,-8.1717659600000001,53.59187816,4.7755754489999998,31.215876560000002,2.048,151.09072090000001,4309.0240000000003,41158.909939999998,41158.909939999998,41159.343580000001,0.79714099999999999,-0.00019854184602829646,2205783.2867028927,196557.47981706605,1284811.452031197,9504773121.2016468,846970897.91125333,5536283382.277277,177354730.74529856,177354730.74529856,177356599.31046593
IRL_2007,-14.74005852,54.215141459999998,4.8445935149999997,29.88877673,2.1230000000000002,155.29614480000001,4419.9840000000004,42230.350310000002,42236.869409999999,42329.836309999999,0.73063800000000001,-0.0003489855835884973,2289877.8498906968,204620.46363758785,1262408.3595696569,10121223458.471283,904419175.35072017,5579824750.7641306,186657472.68459505,186686287.00228944,187097199.21281904
IRL_2008,-16.250531779999999,55.390735210000003,5.1420328680000003,26.79107385,2.1000000000000001,157.2215491,4517.7060000000001,40003.923490000001,40016.108379999998,40316.424720000003,0.68267500000000003,-0.0004060997542710074,2216521.663411242,205764.14453941022,1072074.5147981837,10013593217.922949,929581910.37056077,4843317467.9508438,180725965.17431396,180781012.92497629,182137753.85609233
IRL_2009,-5.7404148900000003,57.947432589999998,4.860655682,19.69910192,1.929,162.3428658,4579.9960000000001,35702.871899999998,35725.701249999998,36340.170749999997,0.71984300000000001,-0.00016068025788577069,2070212.6649148536,173650.33277424698,703764.23008722137,9481565724.4593697,795317829.50472009,3223237358.7425537,163519010.4905124,163623568.82219499,166437836.674317
IRL_2010,2.6249844499999999,58.324251869999998,4.4938389609999998,15.68499795,1.8480000000000001,172.3719643,4622.9170000000004,34876.739159999997,34902.262390000004,35656.637640000001,0.75504499999999997,7.5209578699176122e-05,2035648.3424671884,156845.14655522699,547441.91403751215,9410633328.4133873,725082094.37765038,2530778530.916554,161232270.36732972,161350262.14119166,164837676.3087959
ISR_1980,-0.41961376,62.962177250000003,20.361349059999998,20.857312619999998,1.2549999999999999,54.811899510000003,3737.473,15114.25943,15198.84576,15682.11673,0.0051242919999999999,-2.7608264905505562e-05,956952.42073653103,309469.00382846099,317007.07747948146,3576583834.7874246,1156632046.1457696,1184805392.8884699,56489136.534620389,56805275.659164481,58611487.861223288
ISR_1981,-0.71087199999999995,65.982328539999997,20.507839749999999,18.898705970000002,1.28,55.767505040000003,3801.3380000000002,15697.713400000001,15798.00071,16358.484469999999,0.011430575,-4.4997592609932219e-05,1042388.8731223732,323982.86693106621,298561.77033214126,3962472434.1772561,1231568383.4140055,1134934202.9108412,59672314.460529208,60053540.422949985,62184128.638220862
ISR_1982,-1.25004586,66.81929907,18.788967929999998,21.37349042,1.298,54.583498919999997,3858.4209999999998,15780.433150000001,15884.65136,16308.58375,0.024267,-7.8695202788511181e-05,1061401.2698465222,298456.20498227084,339510.44366799993,4095332949.0024881,1151569688.8838983,1309974225.5679278,60887554.655056149,61289672.385102555,62925382.021258749
ISR_1983,-1.3663524,67.759096510000006,17.353385469999999,23.041035539999999,1.339,54.983684420000003,3926.893,16011.09417,16122.88033,16445.061109999999,0.056214491999999998,-8.4746172646187472e-05,1092471.8042996507,279786.55725317082,371487.85869069694,4290019881.0016685,1098691873.1715758,1458793071.8774869,62873853.618513815,63312825.907714687,64577995.357431225
ISR_1984,-0.94033895999999995,65.352613880000007,18.34008364,21.39378988,1.359,58.18267943,3997.337,15759.585220000001,15861.610140000001,16261.92772,0.29320966700000001,-5.9283953627673764e-05,1036597.6829945128,290903.2566326721,339339.95449363737,4143630272.348237,1162838351.1582756,1356456155.6757329,62996373.104559146,63404201.09219718,65004405.366481639
ISR_1985,0.60950092,65.112973359999998,18.569943240000001,18.346035220000001,1.349,59.104577890000002,4068.4699999999998,15844.309380000001,15952.26391,16440.565719999999,1.1788493330000001,3.8207800688272339e-05,1038699.3350035194,296232.63535820047,292660.79553159489,4225917083.4817686,1205213589.9757779,1190681666.7964277,64462097.383248597,64901307.149917692,66887948.414848395
ISR_1986,0.82077272999999995,67.741538989999995,16.20981282,19.037934440000001,1.3680000000000001,61.110365909999999,4139.683,16091.51856,16213.61369,16583.91563,1.4878416670000001,5.0622442701112609e-05,1098335.1439499327,262819.64305068948,308673.71446570649,4546759323.7120886,1087990008.4030075,1277811328.3205392,66613785.82701648,67119220.961060271,68652153.606945291
ISR_1987,-0.91135513999999995,69.559354459999994,17.679260469999999,18.630457889999999,1.4039999999999999,65.078275469999994,4210.3770000000004,17135.376609999999,17271.407060000001,17753.189170000001,1.5946416670000001,-5.2766699136555462e-05,1201387.9257094865,305345.70409713691,321774.22193237871,5058296090.484931,1285620529.5793912,1354790783.2169831,72146395.565081969,72719135.043061629,74747619.358017102
ISR_1991,-0.94651094999999996,66.162300720000005,14.66295038,27.838452570000001,1.583,58.594717199999998,4649.3400000000001,18789.991010000002,18784.633730000001,18870.687099999999,2.2791083329999999,-5.0387511601483851e-05,1242834.5857593154,275438.15228946431,522935.13513742725,5778360552.954216,1280605618.965498,2431303241.1998463,87361056.802433416,87336148.986238211,87736240.361514002
ISR_1992,-0.65797682000000002,65.477560330000003,13.88659653,27.64018506,1.6499999999999999,60.078883060000003,4822.4629999999997,19438.826249999998,19430.27073,19480.21342,2.4590833330000001,-3.3863492132618373e-05,1272246.7239518082,269820.33009617857,537056.27874310128,6135362753.128808,1301198558.5366075,2589934033.1562924,93743020.354053736,93701761.675407991,93942608.450053453
ISR_1993,-1.8875719,66.855855149999996,13.86827624,28.294444380000002,1.7509999999999999,64.9002646,4997.7719999999999,19572.92929,19561.07631,19592.473720000002,2.8300833330000001,-9.649632106567862e-05,1307772.4843594565,271278.40981879988,553469.78566623072,6535948704.7021294,1355787640.7969232,2766115797.6486893,97821037.96354188,97761799.471981317,97918716.568551853
ISR_1996,-4.3034782500000004,66.71081993,11.98845128,29.932619949999999,2.165,69.816449019999993,5514.5190000000002,21345.776570000002,21307.908609999999,21170.859980000001,3.1916500000000001,-0.00020196624308686673,1421468.0543666065,255448.82424967751,637801.53035246267,7838712593.6976852,1408677394.8525074,3517168657.3577323,117711690.46501985,117502866.88010858,116747109.60604963
ISR_2000,-1.82501154,66.68705353,10.72805707,25.769858459999998,2.3919999999999999,85.973565669999999,6114.5699999999997,23249.050050000002,23234.109909999999,23148.836869999999,4.0773299999999999,-7.8548803766074633e-05,1549414.3312900735,249256.85708513256,598739.72382478323,9474002387.6763439,1524098500.627039,3661035953.1073046,142157943.96422851,142066591.43238869,141545183.4601959
ISR_2001,-1.8408508299999999,69.421376379999998,11.1849144,25.12952366,2.4340000000000002,79.215936659999997,6251.3419999999996,22603.417219999999,22595.456689999999,22569.608639999999,4.2056500000000003,-8.1469954568995262e-05,1568607.7033544788,252728.24890655733,567813.06349986023,9805903217.5033932,1579890716.9760158,3549593652.005343,141301691.41090924,141251927.41537797,141090342.41479486
ISR_2002,-1.18748448,71.160802750000002,12.16246716,22.71745203,2.4529999999999998,78.832540940000001,6369.54,21889.320769999998,21889.115809999999,22011.101129999999,4.7378200000000001,-5.4249997592753381e-05,1557647.0525273164,266225.65220056177,497264.93839278957,9921495206.9548435,1695734940.7175663,3167348915.6904087,139424904.2173458,139423598.71642739,140200589.09158018
ISR_2003,0.59587455,69.747806890000007,11.50420942,21.34788777,2.5049999999999999,80.01090671,6491.9189999999999,21815.199779999999,21816.768660000002,21940.40367,4.5541299999999998,2.7312685910838271e-05,1521671.7674614843,250984.6755323328,465741.92885773332,9878569858.9467907,1629372183.7971864,3023558877.0481672,141622509.94057781,141632694.98245856,142435323.45294273
ISR_2004,2.0808990000000001,69.458730430000003,10.49281079,20.776668539999999,2.5840000000000001,87.371594529999996,6617.7280000000001,22469.496299999999,22468.797210000001,22549.150450000001,4.4819800000000001,9.2612834614657144e-05,1560654.1284957263,235760.8378034099,466826.75212464679,10327984524.461765,1560201097.6350842,3089332468.6843348,148697014.81040639,148692388.42293888,149224144.30917761
ISR_2005,4.1020000000000003,67.901709170000004,10.125474970000001,22.31991988,2.6819999999999999,86.283437879999994,6742.915,23227.20378,23227.20377,23227.20377,4.4877000000000002,0.00017660326402690359,1577166.8352228676,235186.47039622467,518429.32718283398,10634701910.726803,1585842379.0317593,3495724886.7010388,156619060.77621871,156619060.70878956,156619060.70878956
ISR_2006,7.2488808200000001,66.656374060000005,9.9874852109999992,22.7542291,2.7669999999999999,85.153573019999996,6866.8760000000002,24113.139319999998,24113.139319999998,24085.005499999999,4.4558099999999996,0.00030061953874200073,1607294.4342748141,240829.62234928255,548675.89640749816,11037091575.655298,1653747153.7993519,3767689344.8191357,165581937.68116432,165581937.68116432,165388746.22781801
ISR_2007,4.8450134699999996,66.743463939999998,9.6272611959999992,24.013672740000001,2.8860000000000001,88.82831032,6990.0619999999999,25074.843270000001,25072.131069999999,24967.77607,4.1080800000000002,0.00019324298586637851,1673400.8759694984,241375.95455123694,602073.95040936605,11697175873.881104,1687232887.6223283,4208534241.946394,175274709.09758276,175255750.65142635,174526302.73141634
ISR_2008,1.9859830700000001,65.892269139999996,9.3915885190000008,23.282282909999999,2.9910000000000001,89.148429419999999,7112.3590000000004,25643.860690000001,25642.309949999999,25545.365129999998,3.5880200000000002,7.7449460437553139e-05,1689629.9885966997,240822.02372705948,597011.51472180791,12017255056.065636,1712812687.8533652,4246160219.8352833,182388343.37326774,182377313.95367205,181687807.59064168
ISR_2009,8.0164275099999998,67.130040390000005,9.3992395739999992,21.630482489999999,3.0499999999999998,77.193846120000003,7233.701,25240.362010000001,25241.072609999999,25213.047279999999,3.9323399999999999,0.00031759456635864416,1694434.2237962228,237246.88856611945,545976.57911942352,12257030539.108961,1716173055.067627,3949431326.3527532,182581231.912099,182586372.1800296,182383645.32238328
ISR_2010,9.1358338299999993,67.182482590000006,9.1097234989999993,21.44838026,3.157,83.171493100000006,7353.9849999999997,26034.56006,26037.841479999999,25994.355780000002,3.7389800000000002,0.00035086755701379282,1749286.8319112801,237197.53639359292,558469.52521264122,12864229122.573074,1744347124.6754363,4106976511.3708854,191457764.16283908,191481895.67629778,191162102.4907833
ITA_1980,-8.1007440000000006,67.30064308,6.1939234589999996,26.177512799999999,19.513000000000002,27.93914165,56451.247000000003,19553.84143,19549.043150000001,19516.645649999999,0.442319511,-0.0004143805882386627,1315663.1755936691,121085.27696778826,511745.32728687732,74270826894.242584,6835414878.1720266,28888661871.767353,1103838732.3637633,1103567863.4743083,1101738984.1996255
ITA_1981,-8.0657837000000008,68.36846285,6.3820967880000001,23.84776866,19.565999999999999,28.704529130000001,56502.489000000001,19585.819149999999,19592.192289999999,19668.985960000002,0.58708754500000004,-0.00041168357173162481,1339488.0707289213,125039.26748388736,467230.0692741556,75684409981.992096,7065029835.5764036,26399661849.632214,1106647531.0788643,1107007629.3516097,1111346662.8460546
ITA_1982,-5.6867658600000004,68.89186651,6.5451972850000004,23.35505654,19.518999999999998,28.393711079999999,56532.372000000003,19646.71415,19655.458449999998,19764.56927,0.69851312099999996,-0.00028932247367651712,1354101.2197302515,128648.8532823703,459054.34341937071,76550553879.444321,7272824831.1323795,25951430910.39962,1110675352.9054639,1111169688.9259434,1117337982.3914084
ITA_1983,0.78752632,68.756581819999994,6.7531722370000002,22.313733989999999,19.579000000000001,28.403887059999999,56623.589999999997,19705.093779999999,19717.541369999999,19875.837609999999,0.78442056100000002,3.9940391411994796e-05,1355710.7464956397,133155.95296178295,439971.97306700016,76765209468.16304,7539768086.5672836,24912792614.436859,1115773151.11027,1116477978.3429182,1125441279.7352197
ITA_1984,-2.4082726800000001,68.173957709999996,6.6015019490000002,23.614986250000001,19.579000000000001,30.08220184,56687.144,20459.82141,20468.55373,20566.95822,0.90739411299999995,-0.00011765719804962497,1395422.3163738826,135123.19734180623,483364.61489133624,79102505789.099838,7659748145.4553871,27400559528.849724,1159808842.4829531,1160303852.7642472,1165882122.2591238
ITA_1985,-3.4308307600000001,68.208620769999996,6.5916603120000001,23.678112989999999,19.673999999999999,30.347616649999999,56718.114999999998,21061.864740000001,21070.68377,21169.24768,0.98614346100000005,-0.00016282484220491911,1437202.2786325237,138890.78995341153,498914.03108261916,81515404117.741516,7877623797.0184393,28297463390.057568,1194589266.4377651,1195089465.1954935,1200679824.3777232
ITA_1986,1.73603196,68.710390459999999,6.539439067,23.759012179999999,19.803000000000001,30.38596506,56717.457999999999,21751.46803,21761.75503,21862.973109999999,0.76993911000000004,7.9774446390319469e-05,1495258.685206169,142309.67100966576,517037.80281594623,84807271677.316116,8071442788.4845352,29325069865.62571,1233687974.4298677,1234271426.9203138,1240012259.1215544
ITA_1987,-1.8927148,68.892248879999997,6.6180672999999999,24.617249609999998,19.780000000000001,31.690318659999999,56710.053999999996,22521.95363,22526.720659999999,22599.971600000001,0.669364293,-8.4020875855260861e-05,1551916.4461589577,149083.3533761804,554545.90538196382,88009265465.162582,8454525020.4642725,31448328239.690056,1277221206.5427959,1277491545.0715156,1281645609.8344665
ITA_1988,-5.3992143800000001,68.771005169999995,6.59969742,24.87609222,20.984000000000002,32.101759790000003,56711.103000000003,23476.298129999999,23477.718099999998,23539.627240000002,0.67223062899999997,-0.00022997185488823126,1614586.2728349024,154945.83557205729,584033.88057076314,91564968421.126251,8787149240.5480061,33121205556.53825,1331366761.3091373,1331447289.3740642,1334958224.9892459
ITA_1989,-10.45811887,68.603270249999994,6.4887206629999996,25.171134009999999,21.004000000000001,33.773985490000001,56711.328999999998,24223.749940000002,24220.522489999999,24261.764709999999,0.70862534700000002,-0.00043178750063372392,1661607.0499776728,157160.20474951921,609658.01738800888,94231944080.003235,8912764077.2573452,34574516401.579094,1373761052.4610703,1373578019.4822891,1375916920.5893996
ITA_1990,-15.675073039999999,68.519461570000004,6.5917637950000003,25.624645489999999,21.303999999999998,35.73274704,56713.409,24792.449990000001,24781.68576,24806.951400000002,0.61876701099999998,-0.00063252650331403445,1698027.7650721364,163355.01897183506,635021.91224458115,96300943133.891983,9264420003.152441,36014257433.089035,1406064356.3949161,1405453880.2163558,1406886780.7913227
ITA_1991,-22.406495580000001,69.200298610000004,6.5766326800000003,25.71234741,21.591999999999999,35.23258878,56714.707999999999,25164.579860000002,25156.063320000001,25185.288759999999,0.64072159399999995,-0.00089069960172130777,1740807.0935960682,165442.18813046132,646821.43955179804,98729365997.629669,9383005390.7001801,36684289072.319878,1427201798.7025809,1426718785.6233106,1428376297.9190819
ITA_1992,-26.139067499999999,69.856128690000006,6.5999127069999997,25.147678240000001,21.452000000000002,37.438293700000003,56908.936000000002,25213.439979999999,25215.617730000002,25282.79218,0.63648664700000002,-0.001036622135530764,1761465.437144726,166420.87587108149,634114.24129687925,100243123828.68124,9470834974.0113201,36086766774.652657,1434870042.1616614,1434993975.5970354,1438816802.0729206
ITA_1993,9.3227732000000003,68.437987899999996,6.7270596219999996,22.615257,20.765000000000001,37.372512620000002,57086.548999999999,24767.061669999999,24792.722409999998,24971.457419999999,0.81273272799999996,0.00037602862024703324,1696764.0363036387,166782.12184376552,560693.78903180931,96862403299.885452,9521015770.9580898,32008073461.560043,1413866079.6104767,1415330962.7018631,1425534327.6082435
ITA_1994,10.109212400000001,67.396504730000004,6.7092205509999996,23.248878260000001,20.393000000000001,39.713711250000003,57198.072999999997,25341.516329999999,25354.61836,25491.17973,0.83275576200000001,0.00039871285997932887,1708812.656227085,170109.7265636739,589466.43558040087,97740791054.200714,9729948557.9990578,33716344213.377563,1449485900.9740319,1450235311.8424201,1458046359.0526602
ITA_1995,19.9214126,65.923405110000004,6.2760650010000001,24.37517523,20.239999999999998,42.726058440000003,57294.512999999999,26158.747220000001,26155.284530000001,26191.056820000002,0.84127213700000003,0.00076165918123162544,1724245.4178385062,164152.26582992973,637539.64360925823,98789801507.538727,9405024128.5723648,36527523398.786011,1498752682.6600039,1498554289.522784,1500603845.4572287
ITA_1996,32.14344827,65.931480989999997,6.3256668500000002,23.917501349999998,20.327999999999999,42.362577799999997,57406.046000000002,26439.70218,26442.23719,26505.431390000002,0.79686717299999998,0.0012156100120815836,1743375.8586255559,167264.78323262016,632432.24368884519,100080314735.54816,9602009840.4318218,36305434473.08506,1517798759.5713804,1517944284.4720507,1521572013.6241841
ITA_1997,28.208717910000001,66.542921109999995,6.21992966,24.076375519999999,20.384,44.55762936,57492.894999999997,26904.63409,26906.529829999999,26964.03484,0.87957774499999997,0.0010483967307648903,1790439.0918215516,167356.72293729175,647811.71612716175,102937526709.99182,9621822499.3778057,37244570975.068718,1546825302.7497904,1546934294.3305578,1550240423.8324618
ITA_1998,19.643010159999999,67.426636630000004,6.1511510539999996,24.55169772,20.434999999999999,46.401555520000002,57567.021000000001,27230.577099999999,27231.349119999999,27272.022239999998,0.89667763300000003,0.00072133811929182888,1836118.2820589102,167504.14184132995,668575.85210202797,105699859701.76921,9642714450.9668198,38487920118.050339,1567583203.7578189,1567627646.6493714,1569969077.002547
ITA_1999,10.90140179,67.992835869999993,6.1630758999999999,25.252679140000001,20.692,46.342249729999999,57655.529000000002,27665.930380000002,27666.083979999999,27678.23415,0.93862699999999999,0.00039403486947703538,1881095.507217776,170508.17542451408,698642.74180723424,108455556568.1642,9830739052.9251595,40280616860.906509,1595093851.3360713,1595102707.2253253,1595803231.7041154
ITA_2000,-1.3326044399999999,67.113235090000003,6.1061108319999997,25.724569649999999,21.079999999999998,49.382619529999999,57784.373,28677.140169999999,28675.744620000001,28644.831910000001,1.0853999999999999,-4.6471485140461538e-05,1924521.9900628629,175097.27483984773,737671.18974280276,111207296520.49477,10117886240.629276,42625867179.451889,1657090564.1565633,1657009923.1748233,1655223651.6097424
ITA_2001,2.7617298799999999,66.788949380000005,6.1779258510000004,25.767086119999998,21.614999999999998,49.604918560000002,57931.053,29147.847969999999,29146.02997,29112.378420000001,1.11751,9.475492486773148e-05,1946632.720294293,180062.01200568376,751008.26429309091,112770483290.90286,10431181960.787903,43506699562.201057,1688565525.5860124,1688460206.9316583,1686510737.2050762
ITA_2002,-4.1082537600000002,66.764615410000005,6.2690197689999998,26.518327920000001,21.925000000000001,48.602300900000003,58076.703000000001,29246.934430000001,29244.06986,29173.292809999999,1.0625500000000001,-0.00014048160121581655,1952469.0772260725,183331.65207835706,775503.83426286851,113392966714.74268,10647297908.254076,45038705857.84584,1698565524.5515845,1698399159.7704716,1694288662.0584054
ITA_2003,-11.10698865,67.439318610000001,6.5840460670000001,26.346403840000001,22.108000000000001,48.764086560000003,58336.021000000001,29142.708989999999,29141.871230000001,29113.548169999998,0.88603399999999999,-0.00038113505348846469,1965307.9387715627,191871.42265690197,767783.50807885756,114648245187.64459,11193015341.412909,44789434850.741905,1700069683.6375287,1700020812.0525758,1698368557.4296315
ITA_2004,-5.35033008,67.007542020000002,6.633068561,26.404748860000002,22.417999999999999,50.558466660000001,58716.002,29473.174760000002,29473.412380000002,29438.334289999999,0.805365,-0.00018153073051122557,1974940.9185256383,195499.1650431662,778238.05194111494,115960634922.03322,11478929365.672876,45695027014.25061,1730546988.1545095,1730560940.2509048,1728501295.0483086
ITA_2005,-14.679,67.351256289999995,6.7170519430000004,25.992113669999998,22.567,51.865947990000002,59037.807999999997,29561.741190000001,29561.741190000001,29561.741190000001,0.80411999999999995,-0.00049655397175879274,1991020.4072663395,198567.75109875266,768372.13729360106,117545480528.27196,11723004764.359949,45363006714.089256,1745260400.5209115,1745260400.5209115,1745260400.5209115
ITA_2006,-28.884033800000001,66.629266779999995,6.5352200910000002,26.767999020000001,22.986000000000001,54.7434704,59272.879999999997,30173.953379999999,30173.953379999999,30103.50189,0.79714099999999999,-0.00095725056098035243,2010468.3895633025,197193.42635387336,807696.35450536571,119166251598.37888,11688222297.061974,47874489097.033997,1788497117.8183343,1788497117.8183343,1784321255.1057432
ITA_2007,-28.115100089999999,66.244209909999995,6.3755369799999997,27.03407962,23.216999999999999,56.90491772,59626.720000000001,30511.721020000001,30510.603019999999,30405.579160000001,0.73063800000000001,-0.0009214862148601349,2021150.7909375597,194521.47783610967,824826.07129689236,120514592289.01241,11598677692.919918,49181673201.919838,1819313845.9776545,1819247183.3046944,1812984955.0111554
ITA_2008,-73.130650500000002,66.699332699999999,6.5999345260000002,26.32345595,23.393999999999998,55.948958810000001,60091.305999999997,29902.244460000002,29901.461060000001,29863.491320000001,0.68267500000000003,-0.0024457216439443107,1994407.4994570347,197347.68522773858,787109.7930535503,119846551338.5675,11858880141.411718,47298455429.977562,1796864921.9326649,1796817846.4035444,1794536195.138464
ITA_2009,-47.784216829999998,70.025073030000001,7.1355753719999999,23.724702449999999,23.02,50.19879718,60461.584999999999,28005.91475,28007.831419999999,28199.418900000001,0.71984300000000001,-0.0017061019867421067,1961250.4405974285,199851.99210367978,664477.46670926095,118580310220.46887,12083368207.995964,40175360834.026649,1693281995.1598787,1693397880.0660007,1704981562.7729566
ITA_2010,-81.224677400000004,69.38188778,6.9498769329999996,24.757678800000001,22.875,55.440689849999998,60748.964999999997,28377.459149999999,28380.923750000002,28495.371019999999,0.75504499999999997,-0.0028619462183643689,1969122.066715237,197243.92730735685,702645.79424979154,119622127511.61159,11982364436.457165,42685004762.277786,1723901272.6922796,1724111743.5564187,1731064296.7559941
JPN_1980,-5.1376400000000002,63.059758019999997,5.7158840990000002,31.592497269999999,55.360999999999997,14.845811080000001,116807.30899999999,18748.512429999999,18744.750810000001,18598.6855,226.74000000000001,-0.00027408419840178178,1182039.4502237991,107142.82309459639,592193.48879175528,138070847312.48141,12515064844.342855,69172527833.086594,2189963284.7013507,2189523899.9916701,2172462404.1923194
JPN_1981,2.4885747,62.289144129999997,5.8516482180000002,31.440018330000001,55.817999999999998,15.4415149,117648.092,19256.324980000001,19250.829549999999,19101.95134,220.53999999999999,0.00012927103704993327,1199117.6964620128,112649.08243127924,605246.43391970557,141073909072.19098,13252949613.590725,71206088140.457443,2265469892.8289385,2264823365.9747186,2247308128.6278434
