ID,Globalisation_score
MYS_2006,77.78
MYS_2007,77.96
MYS_2008,77.51
MYS_2009,77.80
MYS_2010,78.79
MYS_2011,79.55
NCL_1970,39.64
NCL_1971,39.68
NCL_1972,39.63
NCL_1973,39.63
NCL_1974,39.67
NCL_1975,39.67
NCL_1976,39.67
NCL_1977,39.67
NCL_1978,39.62
NCL_1979,39.62
NCL_1980,39.62
NCL_1981,39.62
NCL_1982,39.63
NCL_1983,39.63
NCL_1984,39.63
NCL_1985,39.63
NCL_1986,39.53
NCL_1987,39.53
NCL_1988,39.53
NCL_1989,39.48
NCL_1990,39.53
NCL_1991,39.85
NCL_1992,39.85
NCL_1993,38.62
NCL_1994,38.49
NCL_1995,38.10
NCL_1996,40.19
NCL_1997,40.83
NCL_1998,40.82
NCL_1999,41.39
NCL_2000,42.01
NCL_2001,42.24
NCL_2002,42.48
NCL_2003,42.62
NCL_2004,42.68
NCL_2005,43.22
NCL_2006,43.01
NCL_2007,43.11
NCL_2008,43.36
NCL_2009,43.21
NCL_2010,43.17
NCL_2011,42.92
NER_1970,17.59
NER_1971,18.34
NER_1972,19.27
NER_1973,19.62
NER_1974,20.26
NER_1975,21.49
NER_1976,23.43
NER_1977,23.37
NER_1978,25.01
NER_1979,23.95
NER_1980,25.68
NER_1981,25.71
NER_1982,25.80
NER_1983,26.20
NER_1984,27.50
NER_1985,28.42
NER_1986,27.25
NER_1987,27.71
NER_1988,26.85
NER_1989,25.34
NER_1990,25.57
NER_1991,24.43
NER_1992,25.46
NER_1993,25.33
NER_1994,31.60
NER_1995,31.41
NER_1996,26.42
NER_1997,30.47
NER_1998,31.67
NER_1999,29.12
NER_2000,30.19
NER_2001,29.82
NER_2002,30.63
NER_2003,30.50
NER_2004,34.35
NER_2005,34.96
NER_2006,37.56
NER_2007,36.60
NER_2008,37.46
NER_2009,40.73
NER_2010,40.95
NER_2011,40.78
NGA_1970,27.71
NGA_1971,28.63
NGA_1972,28.92
NGA_1973,30.06
NGA_1974,30.93
NGA_1975,31.81
NGA_1976,32.45
NGA_1977,32.90
NGA_1978,36.80
NGA_1979,37.25
NGA_1980,38.90
NGA_1981,38.28
NGA_1982,37.74
NGA_1983,36.95
NGA_1984,33.25
NGA_1985,33.93
NGA_1986,33.99
NGA_1987,36.98
NGA_1988,39.84
NGA_1989,40.11
NGA_1990,39.88
NGA_1991,41.68
NGA_1992,42.85
NGA_1993,44.24
NGA_1994,43.63
NGA_1995,44.38
NGA_1996,45.42
NGA_1997,47.41
NGA_1998,47.05
NGA_1999,47.27
NGA_2000,49.26
NGA_2001,49.92
NGA_2002,47.97
NGA_2003,49.31
NGA_2004,47.71
NGA_2005,49.23
NGA_2006,51.34
NGA_2007,54.40
NGA_2008,53.74
NGA_2009,55.48
NGA_2010,56.78
NGA_2011,56.48
NIC_1970,34.03
NIC_1971,34.37
NIC_1972,34.77
NIC_1973,35.38
NIC_1974,35.86
NIC_1975,35.79
NIC_1976,35.78
NIC_1977,35.94
NIC_1978,35.76
NIC_1979,36.09
NIC_1980,35.47
NIC_1981,35.93
NIC_1982,34.65
NIC_1983,35.74
NIC_1984,35.72
NIC_1985,35.55
NIC_1986,35.43
NIC_1987,34.12
NIC_1988,36.55
NIC_1989,37.65
NIC_1990,36.69
NIC_1991,39.21
NIC_1992,38.90
NIC_1993,40.14
NIC_1994,38.51
NIC_1995,41.73
NIC_1996,43.30
NIC_1997,44.86
NIC_1998,48.33
NIC_1999,51.91
NIC_2000,54.11
NIC_2001,53.35
NIC_2002,54.26
NIC_2003,55.29
NIC_2004,54.45
NIC_2005,53.09
NIC_2006,55.21
NIC_2007,55.93
NIC_2008,55.26
NIC_2009,56.01
NIC_2010,55.96
NIC_2011,55.35
NLD_1970,64.82
NLD_1971,65.86
NLD_1972,69.24
NLD_1973,69.68
NLD_1974,71.01
NLD_1975,71.11
NLD_1976,71.52
NLD_1977,72.08
NLD_1978,72.71
NLD_1979,75.10
NLD_1980,76.07
NLD_1981,77.21
NLD_1982,82.15
NLD_1983,82.17
NLD_1984,82.88
NLD_1985,83.36
NLD_1986,81.98
NLD_1987,81.67
NLD_1988,81.52
NLD_1989,82.08
NLD_1990,82.13
NLD_1991,83.94
NLD_1992,86.24
NLD_1993,86.63
NLD_1994,86.78
NLD_1995,87.29
NLD_1996,87.58
NLD_1997,88.02
NLD_1998,89.38
NLD_1999,91.25
NLD_2000,92.17
NLD_2001,91.67
NLD_2002,90.62
NLD_2003,91.47
NLD_2004,90.73
NLD_2005,90.63
NLD_2006,90.83
NLD_2007,92.02
NLD_2008,91.23
NLD_2009,90.56
NLD_2010,91.44
NLD_2011,91.33
NOR_1970,62.55
NOR_1971,63.62
NOR_1972,63.94
NOR_1973,64.44
NOR_1974,65.13
NOR_1975,65.28
NOR_1976,65.87
NOR_1977,66.76
NOR_1978,68.27
NOR_1979,69.34
NOR_1980,70.48
NOR_1981,70.83
NOR_1982,71.46
NOR_1983,75.16
NOR_1984,75.70
NOR_1985,75.99
NOR_1986,76.79
NOR_1987,76.57
NOR_1988,76.72
NOR_1989,75.76
NOR_1990,76.26
NOR_1991,78.23
NOR_1992,78.30
NOR_1993,78.95
NOR_1994,80.24
NOR_1995,80.83
NOR_1996,81.97
NOR_1997,82.63
NOR_1998,82.91
NOR_1999,83.36
NOR_2000,84.52
NOR_2001,84.63
NOR_2002,83.52
NOR_2003,84.31
NOR_2004,83.26
NOR_2005,81.24
NOR_2006,82.66
NOR_2007,83.44
NOR_2008,83.07
NOR_2009,83.90
NOR_2010,83.14
NOR_2011,82.83
NPL_1970,13.66
NPL_1971,13.74
NPL_1972,13.98
NPL_1973,14.20
NPL_1974,19.76
NPL_1975,15.15
NPL_1976,15.04
NPL_1977,15.14
NPL_1978,20.53
NPL_1979,20.72
NPL_1980,20.56
NPL_1981,20.55
NPL_1982,20.36
NPL_1983,15.04
NPL_1984,15.57
NPL_1985,21.00
NPL_1986,21.13
NPL_1987,21.59
NPL_1988,21.97
NPL_1989,22.17
NPL_1990,22.32
NPL_1991,22.92
NPL_1992,24.07
NPL_1993,24.98
NPL_1994,25.58
NPL_1995,26.36
NPL_1996,28.42
NPL_1997,29.92
NPL_1998,30.22
NPL_1999,30.92
NPL_2000,34.60
NPL_2001,35.28
NPL_2002,35.78
NPL_2003,34.10
NPL_2004,34.47
NPL_2005,36.27
NPL_2006,36.53
NPL_2007,36.37
NPL_2008,36.34
NPL_2009,37.27
NPL_2010,38.95
NPL_2011,38.70
NZL_1970,53.95
NZL_1971,54.49
NZL_1972,55.04
NZL_1973,55.42
NZL_1974,55.78
NZL_1975,57.13
NZL_1976,62.10
NZL_1977,62.51
NZL_1978,62.79
NZL_1979,62.56
NZL_1980,62.81
NZL_1981,62.69
NZL_1982,62.72
NZL_1983,63.24
NZL_1984,64.88
NZL_1985,64.77
NZL_1986,64.45
NZL_1987,64.39
NZL_1988,64.98
NZL_1989,65.18
NZL_1990,65.49
NZL_1991,67.32
NZL_1992,69.05
NZL_1993,71.21
NZL_1994,73.29
NZL_1995,74.07
NZL_1996,74.29
NZL_1997,75.16
NZL_1998,75.46
NZL_1999,78.22
NZL_2000,80.13
NZL_2001,79.90
NZL_2002,79.57
NZL_2003,78.58
NZL_2004,78.85
NZL_2005,78.41
NZL_2006,79.22
NZL_2007,79.38
NZL_2008,79.43
NZL_2009,78.91
NZL_2010,79.09
NZL_2011,78.82
PAK_1970,26.36
PAK_1971,26.20
PAK_1972,26.45
PAK_1973,27.12
PAK_1974,27.41
PAK_1975,27.44
PAK_1976,27.40
PAK_1977,27.95
PAK_1978,27.93
PAK_1979,28.00
PAK_1980,27.63
PAK_1981,27.02
PAK_1982,26.89
PAK_1983,27.13
PAK_1984,27.40
PAK_1985,27.82
PAK_1986,28.10
PAK_1987,28.36
PAK_1988,28.29
PAK_1989,32.84
PAK_1990,33.24
PAK_1991,34.62
PAK_1992,35.69
PAK_1993,36.66
PAK_1994,37.40
PAK_1995,37.66
PAK_1996,39.20
PAK_1997,40.68
PAK_1998,44.36
PAK_1999,44.21
PAK_2000,46.43
PAK_2001,47.93
PAK_2002,50.62
PAK_2003,49.10
PAK_2004,49.05
PAK_2005,50.17
PAK_2006,50.64
PAK_2007,51.61
PAK_2008,51.09
PAK_2009,51.16
PAK_2010,51.10
PAK_2011,50.29
PAN_1970,52.11
PAN_1971,53.33
PAN_1972,54.00
PAN_1973,59.95
PAN_1974,60.64
PAN_1975,55.50
PAN_1976,56.26
PAN_1977,56.57
PAN_1978,56.48
PAN_1979,56.30
PAN_1980,56.16
PAN_1981,55.85
PAN_1982,55.41
PAN_1983,56.06
PAN_1984,55.65
PAN_1985,55.61
PAN_1986,55.75
PAN_1987,55.09
PAN_1988,54.34
PAN_1989,59.19
PAN_1990,58.84
PAN_1991,55.96
PAN_1992,55.78
PAN_1993,56.26
PAN_1994,56.44
PAN_1995,57.53
PAN_1996,58.72
PAN_1997,59.98
PAN_1998,61.73
PAN_1999,62.61
PAN_2000,63.77
PAN_2001,64.84
PAN_2002,63.26
PAN_2003,63.86
PAN_2004,64.93
PAN_2005,64.84
PAN_2006,65.73
PAN_2007,67.19
PAN_2008,67.93
PAN_2009,68.74
PAN_2010,68.43
PAN_2011,67.89
PER_1970,30.62
PER_1971,32.20
PER_1972,32.43
PER_1973,37.44
PER_1974,38.35
PER_1975,38.26
PER_1976,33.41
PER_1977,34.13
PER_1978,35.24
PER_1979,36.21
PER_1980,35.68
PER_1981,35.33
PER_1982,35.09
PER_1983,36.76
PER_1984,36.39
PER_1985,36.52
PER_1986,36.30
PER_1987,35.15
PER_1988,40.32
PER_1989,38.97
PER_1990,39.14
PER_1991,40.52
PER_1992,41.52
PER_1993,39.13
PER_1994,40.39
PER_1995,42.17
PER_1996,47.43
PER_1997,49.14
PER_1998,49.66
PER_1999,50.67
PER_2000,56.48
PER_2001,56.60
PER_2002,56.26
PER_2003,57.17
PER_2004,58.97
PER_2005,60.73
PER_2006,61.72
PER_2007,64.45
PER_2008,65.21
PER_2009,65.02
PER_2010,65.51
PER_2011,65.73
PHL_1970,27.99
PHL_1971,28.96
PHL_1972,28.99
PHL_1973,29.71
PHL_1974,30.64
PHL_1975,30.80
PHL_1976,31.50
PHL_1977,31.91
PHL_1978,32.47
PHL_1979,33.18
PHL_1980,33.97
PHL_1981,37.93
PHL_1982,38.79
PHL_1983,39.74
PHL_1984,40.67
PHL_1985,41.04
PHL_1986,41.26
PHL_1987,40.70
PHL_1988,40.26
PHL_1989,39.93
PHL_1990,39.99
PHL_1991,41.44
PHL_1992,46.12
PHL_1993,47.14
PHL_1994,47.65
PHL_1995,48.83
PHL_1996,45.67
PHL_1997,47.88
PHL_1998,48.52
PHL_1999,53.37
PHL_2000,55.37
PHL_2001,56.58
PHL_2002,56.84
PHL_2003,56.32
PHL_2004,59.41
PHL_2005,58.79
PHL_2006,58.88
PHL_2007,58.31
PHL_2008,56.54
PHL_2009,56.83
PHL_2010,57.05
PHL_2011,57.40
PLW_1970,28.65
PLW_1971,28.71
PLW_1972,28.71
PLW_1973,28.71
PLW_1974,28.77
PLW_1975,28.77
PLW_1976,28.89
PLW_1977,28.94
PLW_1978,28.94
PLW_1979,29.00
PLW_1980,29.06
PLW_1981,29.30
PLW_1982,29.59
PLW_1983,29.71
PLW_1984,29.94
PLW_1985,30.12
PLW_1986,30.29
PLW_1987,30.47
PLW_1988,32.77
PLW_1989,32.88
PLW_1990,32.94
PLW_1991,33.00
PLW_1992,33.12
PLW_1993,33.18
PLW_1994,33.24
PLW_1995,34.45
PLW_1996,34.62
PLW_1997,34.62
PLW_1998,35.13
PLW_1999,35.58
PLW_2000,35.58
PLW_2001,35.80
PLW_2002,35.80
PLW_2003,36.02
PLW_2004,36.63
PLW_2005,36.85
PLW_2006,45.49
PLW_2007,45.51
PLW_2008,45.42
PLW_2009,45.87
PLW_2010,46.00
PLW_2011,46.03
POL_1970,42.16
POL_1971,42.37
POL_1972,42.29
POL_1973,47.50
POL_1974,48.10
POL_1975,48.31
POL_1976,48.54
POL_1977,48.65
POL_1978,49.63
POL_1979,50.29
POL_1980,50.05
POL_1981,50.62
POL_1982,50.80
POL_1983,51.07
POL_1984,51.34
POL_1985,51.65
POL_1986,51.81
POL_1987,51.70
POL_1988,49.66
POL_1989,48.36
POL_1990,49.57
POL_1991,55.13
POL_1992,60.92
POL_1993,64.08
POL_1994,64.62
POL_1995,66.59
POL_1996,67.30
POL_1997,68.54
POL_1998,70.78
POL_1999,71.37
POL_2000,71.91
POL_2001,70.98
POL_2002,72.07
POL_2003,74.13
POL_2004,80.21
POL_2005,78.59
POL_2006,80.22
POL_2007,81.37
POL_2008,80.15
POL_2009,80.84
POL_2010,80.12
POL_2011,79.52
PRT_1970,48.02
PRT_1971,48.33
PRT_1972,48.54
PRT_1973,48.97
PRT_1974,50.19
PRT_1975,50.08
PRT_1976,50.52
PRT_1977,51.35
PRT_1978,52.04
PRT_1979,52.49
PRT_1980,52.91
PRT_1981,53.50
PRT_1982,54.31
PRT_1983,55.08
PRT_1984,56.47
PRT_1985,56.16
PRT_1986,55.37
PRT_1987,54.81
PRT_1988,54.73
PRT_1989,54.11
PRT_1990,54.48
PRT_1991,61.78
PRT_1992,67.67
PRT_1993,70.92
PRT_1994,72.42
PRT_1995,73.74
PRT_1996,75.91
PRT_1997,77.29
PRT_1998,78.47
PRT_1999,78.73
PRT_2000,81.18
PRT_2001,81.91
PRT_2002,80.60
PRT_2003,81.27
PRT_2004,86.38
PRT_2005,85.54
PRT_2006,86.32
PRT_2007,87.24
PRT_2008,87.08
PRT_2009,86.88
PRT_2010,87.61
PRT_2011,87.01
PRY_1970,28.64
PRY_1971,28.92
PRY_1972,29.17
PRY_1973,29.54
PRY_1974,29.89
PRY_1975,30.66
PRY_1976,30.58
PRY_1977,31.24
PRY_1978,31.49
PRY_1979,30.61
PRY_1980,30.82
PRY_1981,29.71
PRY_1982,29.01
PRY_1983,29.71
PRY_1984,30.36
PRY_1985,31.60
PRY_1986,31.87
PRY_1987,32.37
PRY_1988,31.50
PRY_1989,31.28
PRY_1990,31.63
PRY_1991,32.92
PRY_1992,34.87
PRY_1993,36.42
PRY_1994,38.26
PRY_1995,38.64
PRY_1996,42.37
PRY_1997,44.29
PRY_1998,45.06
PRY_1999,44.20
PRY_2000,45.53
PRY_2001,51.17
PRY_2002,50.20
PRY_2003,51.31
PRY_2004,53.87
PRY_2005,57.08
PRY_2006,57.61
PRY_2007,57.74
PRY_2008,56.93
PRY_2009,57.98
PRY_2010,58.21
PRY_2011,57.53
PYF_1970,37.28
PYF_1971,37.27
PYF_1972,37.31
PYF_1973,37.39
PYF_1974,37.39
PYF_1975,37.43
PYF_1976,37.47
PYF_1977,37.50
PYF_1978,37.50
PYF_1979,37.50
PYF_1980,37.54
PYF_1981,37.59
PYF_1982,37.63
PYF_1983,37.63
PYF_1984,37.72
PYF_1985,37.77
PYF_1986,37.72
PYF_1987,37.67
PYF_1988,37.67
PYF_1989,37.52
PYF_1990,37.65
PYF_1991,37.91
PYF_1992,38.34
PYF_1993,38.61
PYF_1994,38.74
PYF_1995,38.67
PYF_1996,38.91
PYF_1997,39.58
PYF_1998,41.18
PYF_1999,41.43
PYF_2000,41.81
PYF_2001,42.19
PYF_2002,42.46
PYF_2003,42.60
PYF_2004,42.44
PYF_2005,42.73
PYF_2006,42.60
PYF_2007,42.57
PYF_2008,41.84
PYF_2009,43.37
PYF_2010,43.39
PYF_2011,43.83
ROM_1970,32.89
ROM_1971,33.00
ROM_1972,34.07
ROM_1973,33.93
ROM_1974,35.32
ROM_1975,35.83
ROM_1976,36.29
ROM_1977,36.40
ROM_1978,37.07
ROM_1979,37.47
ROM_1980,37.88
ROM_1981,38.20
ROM_1982,38.46
ROM_1983,38.60
ROM_1984,38.58
ROM_1985,38.55
ROM_1986,38.54
ROM_1987,37.40
ROM_1988,35.35
ROM_1989,33.80
ROM_1990,34.32
ROM_1991,39.51
ROM_1992,40.64
ROM_1993,42.11
ROM_1994,44.93
ROM_1995,50.83
ROM_1996,53.57
ROM_1997,56.23
ROM_1998,57.26
ROM_1999,58.71
ROM_2000,62.15
ROM_2001,61.09
ROM_2002,62.96
ROM_2003,63.62
ROM_2004,65.16
ROM_2005,66.68
ROM_2006,66.07
ROM_2007,75.65
ROM_2008,75.08
ROM_2009,74.31
ROM_2010,73.40
ROM_2011,72.24
RWA_1970,15.12
RWA_1971,15.23
RWA_1972,15.06
RWA_1973,15.13
RWA_1974,15.65
RWA_1975,15.73
RWA_1976,16.00
RWA_1977,16.40
RWA_1978,17.08
RWA_1979,17.36
RWA_1980,17.18
RWA_1981,17.51
RWA_1982,17.74
RWA_1983,17.61
RWA_1984,17.52
RWA_1985,18.00
RWA_1986,18.57
RWA_1987,18.50
RWA_1988,18.65
RWA_1989,18.48
RWA_1990,18.27
RWA_1991,19.94
RWA_1992,19.85
RWA_1993,20.12
RWA_1994,22.81
RWA_1995,21.18
RWA_1996,22.34
RWA_1997,22.57
RWA_1998,23.34
RWA_1999,24.59
RWA_2000,25.49
RWA_2001,27.99
RWA_2002,28.47
RWA_2003,29.32
RWA_2004,30.07
RWA_2005,32.90
RWA_2006,34.22
RWA_2007,34.92
RWA_2008,36.05
RWA_2009,37.24
RWA_2010,40.05
RWA_2011,41.64
SAU_1970,42.59
SAU_1971,43.26
SAU_1972,41.46
SAU_1973,46.89
SAU_1974,44.77
SAU_1975,45.40
SAU_1976,45.98
SAU_1977,46.93
SAU_1978,47.65
SAU_1979,45.58
SAU_1980,47.56
SAU_1981,49.01
SAU_1982,49.77
SAU_1983,54.99
SAU_1984,56.60
SAU_1985,55.61
SAU_1986,54.88
SAU_1987,53.80
SAU_1988,52.24
SAU_1989,51.20
SAU_1990,50.77
SAU_1991,53.80
SAU_1992,53.90
SAU_1993,64.77
SAU_1994,64.44
SAU_1995,58.19
SAU_1996,59.33
SAU_1997,60.71
SAU_1998,61.48
SAU_1999,62.43
SAU_2000,63.24
SAU_2001,64.17
SAU_2002,64.67
SAU_2003,64.92
SAU_2004,64.66
SAU_2005,65.09
SAU_2006,66.15
SAU_2007,67.43
SAU_2008,68.32
SAU_2009,68.99
SAU_2010,68.57
SAU_2011,67.69
SDN_1970,21.67
SDN_1971,21.81
SDN_1972,22.17
SDN_1973,22.47
SDN_1974,22.56
SDN_1975,22.76
SDN_1976,22.71
SDN_1977,22.83
SDN_1978,22.52
SDN_1979,22.82
SDN_1980,23.39
SDN_1981,23.82
SDN_1982,24.44
SDN_1983,25.09
SDN_1984,23.55
SDN_1985,22.39
SDN_1986,21.79
SDN_1987,21.33
SDN_1988,21.34
SDN_1989,25.96
SDN_1990,25.88
SDN_1991,23.19
SDN_1992,23.39
SDN_1993,21.87
SDN_1994,22.00
SDN_1995,22.46
SDN_1996,23.33
SDN_1997,23.63
SDN_1998,25.06
SDN_1999,26.62
SDN_2000,31.58
SDN_2001,32.76
SDN_2002,33.68
SDN_2003,34.52
SDN_2004,35.20
SDN_2005,36.49
SDN_2006,37.47
SDN_2007,36.34
SDN_2008,38.08
SDN_2009,36.52
SDN_2010,35.86
SDN_2011,31.70
SEN_1970,27.23
SEN_1971,27.83
SEN_1972,28.75
SEN_1973,28.90
SEN_1974,36.01
SEN_1975,36.20
SEN_1976,36.04
SEN_1977,31.41
SEN_1978,36.94
SEN_1979,36.63
SEN_1980,36.74
SEN_1981,38.34
SEN_1982,38.07
SEN_1983,39.10
SEN_1984,39.74
SEN_1985,33.44
SEN_1986,32.71
SEN_1987,31.74
SEN_1988,35.67
SEN_1989,35.14
SEN_1990,34.74
SEN_1991,35.68
SEN_1992,36.09
SEN_1993,36.49
SEN_1994,39.18
SEN_1995,39.50
SEN_1996,40.35
SEN_1997,41.22
SEN_1998,43.22
SEN_1999,45.03
SEN_2000,46.40
SEN_2001,45.12
SEN_2002,47.95
SEN_2003,48.94
SEN_2004,50.04
SEN_2005,48.78
SEN_2006,50.30
SEN_2007,51.13
SEN_2008,51.29
SEN_2009,52.39
SEN_2010,51.58
SEN_2011,51.01
SGP_1970,58.56
SGP_1971,58.99
SGP_1972,59.54
SGP_1973,60.82
SGP_1974,61.34
SGP_1975,61.45
SGP_1976,62.45
SGP_1977,63.07
SGP_1978,68.85
SGP_1979,72.95
SGP_1980,73.65
SGP_1981,74.24
SGP_1982,74.43
SGP_1983,74.45
SGP_1984,73.67
SGP_1985,74.25
SGP_1986,75.22
SGP_1987,75.56
SGP_1988,75.42
SGP_1989,79.90
SGP_1990,80.09
SGP_1991,79.64
SGP_1992,82.48
SGP_1993,82.91
SGP_1994,83.20
SGP_1995,83.62
SGP_1996,84.22
SGP_1997,84.56
SGP_1998,84.49
SGP_1999,85.12
SGP_2000,85.66
SGP_2001,87.45
SGP_2002,86.96
SGP_2003,88.04
SGP_2004,86.91
SGP_2005,82.83
SGP_2006,87.82
SGP_2007,88.85
SGP_2008,88.89
SGP_2009,89.10
SGP_2010,88.97
SGP_2011,88.63
SLE_1970,22.68
SLE_1971,23.23
SLE_1972,23.18
SLE_1973,23.14
SLE_1974,23.04
SLE_1975,23.24
SLE_1976,23.66
SLE_1977,23.64
SLE_1978,24.42
SLE_1979,24.75
SLE_1980,24.61
SLE_1981,25.45
SLE_1982,24.41
SLE_1983,24.74
SLE_1984,25.12
SLE_1985,23.51
SLE_1986,23.56
SLE_1987,27.06
SLE_1988,21.51
SLE_1989,24.59
SLE_1990,27.52
SLE_1991,24.72
SLE_1992,24.93
SLE_1993,23.22
SLE_1994,26.63
SLE_1995,25.16
SLE_1996,24.87
SLE_1997,24.20
SLE_1998,28.02
SLE_1999,28.53
SLE_2000,30.38
SLE_2001,28.94
SLE_2002,29.44
SLE_2003,29.69
SLE_2004,36.83
SLE_2005,36.69
SLE_2006,36.26
SLE_2007,37.29
SLE_2008,36.03
SLE_2009,36.41
SLE_2010,38.79
SLE_2011,44.19
SLV_1970,33.72
SLV_1971,34.60
SLV_1972,38.42
SLV_1973,38.87
SLV_1974,39.70
SLV_1975,39.95
SLV_1976,40.29
SLV_1977,40.67
SLV_1978,41.34
SLV_1979,41.80
SLV_1980,41.60
SLV_1981,41.41
SLV_1982,41.65
SLV_1983,42.16
SLV_1984,41.95
SLV_1985,41.84
SLV_1986,41.96
SLV_1987,40.52
SLV_1988,39.62
SLV_1989,39.02
SLV_1990,39.85
SLV_1991,40.45
SLV_1992,40.48
SLV_1993,41.38
SLV_1994,41.94
SLV_1995,47.63
SLV_1996,49.05
SLV_1997,47.65
SLV_1998,53.95
SLV_1999,55.87
SLV_2000,56.00
SLV_2001,57.15
SLV_2002,59.14
SLV_2003,59.44
SLV_2004,61.54
SLV_2005,61.53
SLV_2006,63.31
SLV_2007,64.18
SLV_2008,64.95
SLV_2009,64.05
SLV_2010,63.23
SLV_2011,61.36
SOM_1970,15.33
SOM_1971,16.14
SOM_1972,16.55
SOM_1973,16.45
SOM_1974,15.84
SOM_1975,15.74
SOM_1976,19.22
SOM_1977,20.85
SOM_1978,21.98
SOM_1979,22.19
SOM_1980,22.75
SOM_1981,22.84
SOM_1982,22.70
SOM_1983,22.56
SOM_1984,22.63
SOM_1985,22.52
SOM_1986,22.68
SOM_1987,22.68
SOM_1988,22.55
SOM_1989,22.64
SOM_1990,22.99
SOM_1991,23.87
SOM_1992,23.31
SOM_1993,22.66
SOM_1994,21.65
SOM_1995,20.31
SOM_1996,20.64
SOM_1997,21.13
SOM_1998,21.97
SOM_1999,22.76
SOM_2000,23.00
SOM_2001,24.10
SOM_2002,24.83
SOM_2003,26.28
SOM_2004,26.71
SOM_2005,26.58
SOM_2006,26.58
SOM_2007,24.30
SOM_2008,24.30
SOM_2009,24.24
SOM_2010,24.03
SOM_2011,24.03
SRB_1970,41.50
SRB_1971,41.50
SRB_1972,41.50
SRB_1973,41.50
SRB_1974,41.50
SRB_1975,41.50
SRB_1976,41.50
SRB_1977,41.50
SRB_1978,41.50
SRB_1979,41.50
SRB_1980,41.50
SRB_1981,41.50
SRB_1982,41.50
SRB_1983,41.50
SRB_1984,41.50
SRB_1985,41.50
SRB_1986,41.56
SRB_1987,41.56
SRB_1988,41.62
SRB_1989,41.68
SRB_1990,42.58
SRB_1991,47.53
SRB_1992,47.86
SRB_1993,47.98
SRB_1994,44.04
SRB_1995,44.18
SRB_1996,44.20
SRB_1997,44.22
SRB_1998,44.90
SRB_1999,43.15
SRB_2000,46.45
SRB_2001,46.69
SRB_2002,52.54
SRB_2003,56.77
SRB_2004,58.24
SRB_2005,54.76
SRB_2006,61.82
SRB_2007,63.43
SRB_2008,63.73
SRB_2009,62.95
SRB_2010,63.85
SRB_2011,63.61
SWE_1970,63.28
SWE_1971,64.45
SWE_1972,64.53
SWE_1973,69.13
SWE_1974,69.92
SWE_1975,69.88
SWE_1976,70.23
SWE_1977,70.78
SWE_1978,71.16
SWE_1979,71.55
SWE_1980,72.27
SWE_1981,74.21
SWE_1982,75.44
SWE_1983,76.75
SWE_1984,77.12
SWE_1985,78.32
SWE_1986,78.58
SWE_1987,78.87
SWE_1988,78.79
SWE_1989,79.00
SWE_1990,79.73
SWE_1991,81.89
SWE_1992,81.78
SWE_1993,83.62
SWE_1994,84.87
SWE_1995,85.30
SWE_1996,85.96
SWE_1997,87.47
SWE_1998,88.50
SWE_1999,88.27
SWE_2000,89.31
SWE_2001,88.87
SWE_2002,88.96
SWE_2003,88.88
SWE_2004,89.50
SWE_2005,89.51
SWE_2006,89.34
SWE_2007,89.32
SWE_2008,88.93
SWE_2009,88.70
SWE_2010,88.36
SWE_2011,87.39
SWZ_1970,38.21
SWZ_1971,38.34
SWZ_1972,38.52
SWZ_1973,38.66
SWZ_1974,38.93
SWZ_1975,38.21
SWZ_1976,37.76
SWZ_1977,37.81
SWZ_1978,39.33
SWZ_1979,38.26
SWZ_1980,39.36
SWZ_1981,39.88
SWZ_1982,39.76
SWZ_1983,39.03
SWZ_1984,39.14
SWZ_1985,40.58
SWZ_1986,41.18
SWZ_1987,40.94
SWZ_1988,40.73
SWZ_1989,41.71
SWZ_1990,40.40
SWZ_1991,41.67
SWZ_1992,41.52
SWZ_1993,41.67
SWZ_1994,42.41
SWZ_1995,41.45
SWZ_1996,42.31
SWZ_1997,41.28
SWZ_1998,44.15
SWZ_1999,43.97
SWZ_2000,44.72
SWZ_2001,43.12
SWZ_2002,46.15
SWZ_2003,45.52
SWZ_2004,45.42
SWZ_2005,44.03
SWZ_2006,45.79
SWZ_2007,45.25
SWZ_2008,45.22
SWZ_2009,48.77
SWZ_2010,48.63
SWZ_2011,48.70
SYC_1970,34.88
SYC_1971,34.88
SYC_1972,34.92
SYC_1973,34.92
SYC_1974,34.92
SYC_1975,34.92
SYC_1976,34.92
SYC_1977,34.96
SYC_1978,38.06
SYC_1979,38.22
SYC_1980,38.27
SYC_1981,38.67
SYC_1982,38.88
SYC_1983,39.12
SYC_1984,39.32
SYC_1985,39.23
SYC_1986,39.59
SYC_1987,38.72
SYC_1988,38.98
SYC_1989,39.39
SYC_1990,39.32
SYC_1991,40.21
SYC_1992,40.34
SYC_1993,40.70
SYC_1994,41.18
SYC_1995,41.42
SYC_1996,41.43
SYC_1997,42.01
SYC_1998,42.91
SYC_1999,44.48
SYC_2000,45.20
SYC_2001,45.76
SYC_2002,46.31
SYC_2003,46.58
SYC_2004,46.52
SYC_2005,46.75
SYC_2006,48.51
SYC_2007,48.36
SYC_2008,47.82
SYC_2009,48.54
SYC_2010,49.06
SYC_2011,48.63
SYR_1970,23.67
SYR_1971,24.58
SYR_1972,25.05
SYR_1973,26.02
SYR_1974,27.20
SYR_1975,27.87
SYR_1976,28.49
SYR_1977,29.45
SYR_1978,28.65
SYR_1979,28.84
SYR_1980,29.15
SYR_1981,28.95
SYR_1982,28.80
