ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
IRQ,4,228,0,6,266,0,5462,0,0,1009,136,0,274,0,4,36,0,0,1849,6593,0,0,81119,0,7495,659,0,17,0,9,0,27986,933,0,0,51,0,0,0,10291,5963,0,0,6,0,176,274,0,0,0,0,0,0,0,4745,0,2439,101,0,241,0,0,0,0,0,1390,35,0,0,0,171,0,1,
BHS,1,75,0,0,81,0,2376,0,0,399,0,0,0,0,0,32,0,0,269,3006,0,0,46706,0,2574,0,0,13,0,0,0,13873,0,0,0,30,0,0,0,5584,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TUR,6,309,0,15,314,0,7602,0,0,1011,501,0,522,0,20,194,0,0,1461,7841,0,0,122615,0,4090,2289,0,83,0,70,0,32893,6763,0,0,103,0,0,0,7847,15009,0,0,145,0,292,309,0,0,0,0,0,5,0,8119,0,1915,585,0,872,0,0,0,0,0,2019,417,0,0,0,557,0,15,
DOM,2,127,0,1,205,0,3446,0,0,633,35,0,46,0,0,137,0,0,1083,5606,0,0,60112,0,5574,196,0,82,0,10,0,18595,393,0,0,61,0,0,0,7549,1505,0,0,6,0,456,45,0,0,0,0,0,0,0,774,0,1994,0,0,105,0,0,0,0,0,261,0,0,0,0,0,0,0,
TTO,4,156,1,5,593,7,4001,0,6,718,273,0,88,2,2,762,77,7,8042,4965,7,0,71525,0,5193,379,0,1010,4,99,0,21914,6840,0,3,58,181,18,0,7913,3010,113,0,419,0,1085,177,0,2,0,0,24,1,0,1064,0,2189,64,0,855,12,0,15,0,0,411,89,0,12,0,17,1,0,
CHL,9,344,0,36,395,0,7872,0,0,859,1316,0,718,0,84,725,0,0,1203,7683,0,0,121132,0,2101,3423,0,346,0,504,0,28819,22611,0,0,120,0,0,0,4734,21467,0,0,1124,0,354,488,0,0,0,0,0,11,0,9449,0,1410,2667,0,1658,0,0,0,0,0,2045,1939,0,0,0,1029,0,126,
VNM,3,135,0,3,357,0,3366,0,0,633,142,0,64,0,1,980,0,0,3689,5629,0,0,57711,0,6317,256,0,609,0,139,0,17433,2931,0,0,96,0,0,0,7299,2237,0,0,345,0,588,112,0,0,0,0,0,4,0,782,0,1973,34,0,343,0,0,0,0,0,289,37,0,0,0,9,0,0,
QAT,3,191,0,3,212,0,5246,0,0,853,106,0,138,0,1,132,0,0,815,6546,0,0,91030,0,5327,767,0,69,0,16,0,27154,1038,0,0,63,0,0,0,9452,4598,0,0,20,0,369,80,0,0,0,0,0,1,0,2428,0,2420,26,0,246,0,0,0,0,0,720,27,0,0,0,37,0,0,
PAK,6,291,1,14,305,66,7264,0,5,1003,493,0,443,4,16,321,22,0,1888,7424,2015,0,117505,0,4307,1799,0,239,130,135,0,32346,6957,0,0,76,18,262,0,8355,12570,31,0,559,0,217,275,0,99,3,0,68,7,0,7255,0,2140,399,0,700,165,0,7,0,1,1772,423,0,19,0,382,6,9,
AGO,4,193,1,5,448,45,4829,0,8,859,200,0,159,2,2,413,26,44,4914,6581,886,0,79882,0,6516,542,0,444,60,61,0,24753,3858,0,0,61,80,213,0,9010,4252,42,0,174,0,790,179,0,16,0,0,147,1,0,2639,0,2399,51,0,590,74,0,28,0,0,775,62,0,16,0,50,1,0,
ZMB,6,277,0,15,441,0,6212,0,0,1019,503,0,441,0,20,378,0,0,4255,7296,0,0,89093,0,7657,1811,0,211,0,121,0,27957,7079,0,0,71,0,0,0,8899,11407,0,0,339,0,380,514,0,0,0,0,0,6,0,6287,0,2092,505,0,1044,0,0,0,0,0,1856,501,0,0,0,421,0,15,
BGR,6,188,0,15,763,0,3360,0,0,863,456,0,242,0,20,1933,0,0,10475,5483,0,0,43442,0,10554,439,0,1148,0,646,0,15895,7482,0,0,122,0,0,0,8643,4812,0,0,974,0,889,917,0,0,0,0,0,15,0,2253,0,2311,550,0,1305,0,0,0,0,0,1018,362,0,0,0,202,0,15,
KEN,2,141,0,1,126,0,4212,0,0,700,33,0,54,0,0,32,0,0,381,4535,0,0,77968,0,3811,260,0,11,0,1,0,23806,265,0,0,34,0,0,0,8763,1713,0,0,3,0,189,28,0,0,0,0,0,0,0,1117,0,2192,0,0,69,0,0,0,0,0,314,0,0,0,0,0,0,0,
