"","EC1","EC2","EC3","EC4","EC5","EC6"
"cpd:C00121",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00122",0.940878702726916,-1.12831782612243,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00123",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00124",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00125",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00126",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00127",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00128",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00129",-1.06215886115169,0.885710238935695,-0.654742965178851,2.38777973219566,3.89430170919485,-0.288981447166589
"cpd:C00130",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00131",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00134",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00135",-1.06215886115169,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00136",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00137",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00138",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00139",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00140",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00141",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00143",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00144",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00147",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00148",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00149",0.940878702726916,-1.12831782612243,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00151",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00152",-1.06215886115169,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00153",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00154",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00155",-1.06215886115169,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00156",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00157",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00158",-1.06215886115169,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00159",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00160",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00162",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00163",-1.06215886115169,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00164",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00165",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00166",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00167",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00168",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00169",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00170",-1.06215886115169,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00178",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00179",-1.06215886115169,-1.12831782612243,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00181",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00183",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00184",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00186",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00187",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00188",0.940878702726916,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00189",-1.06215886115169,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00190",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00191",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00195",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00197",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00198",-1.06215886115169,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00199",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00201",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00206",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00208",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00212",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00213",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00214",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00217",-1.06215886115169,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00218",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00219",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00221",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00222",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,3.45822426030761
"cpd:C00224",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00226",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00227",-1.06215886115169,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00229",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00231",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00232",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00233",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00234",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00235",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00236",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00237",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00239",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00242",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00243",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00245",-1.06215886115169,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00246",-1.06215886115169,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00249",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00250",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00252",-1.06215886115169,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00253",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00255",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00256",0.940878702726916,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00257",-1.06215886115169,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00258",0.940878702726916,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00259",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00262",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00264",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00267",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00268",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00269",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00270",0.940878702726916,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00272",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00275",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00279",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00280",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,3.89430170919485,-0.288981447166589
"cpd:C00283",-1.06215886115169,-1.12831782612243,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00286",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00288",-1.06215886115169,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00294",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00295",0.940878702726916,0.885710238935695,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00299",-1.06215886115169,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00300",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00301",-1.06215886115169,-1.12831782612243,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00302",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00307",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00310",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00311",0.940878702726916,-1.12831782612243,-0.654742965178851,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00312",0.940878702726916,-1.12831782612243,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00314",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00315",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00318",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00319",-1.06215886115169,0.885710238935695,1.52634347296471,2.38777973219566,-0.256621783826019,-0.288981447166589
"cpd:C00320",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00322",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00325",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00327",0.940878702726916,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,3.45822426030761
"cpd:C00328",0.940878702726916,0.885710238935695,1.52634347296471,-0.418532177778117,-0.256621783826019,-0.288981447166589
"cpd:C00329",-1.06215886115169,0.885710238935695,-0.654742965178851,-0.418532177778117,-0.256621783826019,-0.288981447166589
