country_year,BCA,KC,KG,KI,LE,OPENK,POP,RGDPCH,RGDPL,RGDPL2,XRAT
PRT_1991,-0.53573268,73.03463666,4.690505435,25.87284852,4.604,43.46086963,9919.009,15628.42829,15661.38821,15677.15948,0.720673178
PRT_1992,-0.14094032,74.57768478,4.556767937,26.24461179,4.315,45.83544217,9927.68,15882.39523,15917.31962,15911.47793,0.673367185
PRT_1993,0.1824157,76.49065896,4.438796405,24.35264028,4.23,45.05637547,9967.832,15548.27682,15597.23108,15635.05601,0.802067019
PRT_1994,-1.7554824,74.78756193,4.524976025,26.30860792,4.227,47.15019285,10027.688,16065.06187,16094.65167,16083.7546,0.827969593
PRT_1995,-0.1077186,73.86528631,4.402281376,27.36864347,4.2,49.98839589,10065.543,16318.60259,16340.40121,16281.6172,0.75371355
PRT_1996,-3.99412677,73.6605293,4.343377374,27.46583688,4.251,51.3241121,10099.918,16860.57419,16881.48119,16810.00378,0.769365828
PRT_1997,-5.68608813,72.67177916,4.189535879,29.62354937,4.332,53.25385032,10156.415,17629.3796,17630.22283,17465.77566,0.874452569
PRT_1998,-7.53643898,72.2438579,4.226434106,31.95977133,4.739,56.3158235,10224.828,18536.62317,18527.37787,18281.96642,0.898354965
PRT_1999,-9.55359843,72.7835652,4.214229112,32.99342408,4.825,57.62672529,10283.381,19238.08058,19227.73014,18938.05126,0.938627
PRT_2000,-10.79480574,72.56277995,4.520940311,32.34892255,4.909,59.45360272,10335.597,19831.94736,19822.19112,19589.80843,1.0854
PRT_2001,-11.2773661,72.42546734,4.597158657,32.12697957,5.098,59.13668019,10386.753,20104.32932,20095.25858,19878.27423,1.11751
PRT_2002,-10.07794476,73.22473679,4.653956084,30.39668314,5.107,59.505635,10433.867,20066.422,20060.0199,19915.60394,1.06255
PRT_2003,-9.8258113,74.16602121,4.737649775,28.39029922,5.118,61.12734516,10479.955,19696.88616,19695.80702,19638.81719,0.886034
PRT_2004,-14.96021202,74.82270647,4.845082798,28.98202547,5.123,63.80822958,10524.145,19925.38144,19925.36058,19864.79296,0.805365
PRT_2005,-19.838,75.64828159,5.142073192,28.56874217,5.123,64.35887266,10566.212,19949.4889,19949.4889,19949.4889,0.80412
PRT_2006,-22.27828211,75.59390924,5.094161023,28.00725905,5.159,69.23060373,10605.87,20150.30173,20150.30173,20162.98928,0.797141
PRT_2007,-24.90492015,75.366162,5.067204148,27.93115164,5.17,71.97685088,10642.836,20550.73291,20550.72845,20561.5842,0.730638
PRT_2008,-34.73461587,76.236046,5.182106705,27.92295724,5.198,72.94627493,10676.91,20468.36844,20468.52166,20499.82902,0.682675
PRT_2009,-28.07337799,77.98966108,5.822725883,25.25079127,5.054,68.14027548,10707.924,19573.37006,19574.19245,19793.80063,0.719843
PRT_2010,-25.36856008,78.88437953,5.537687731,24.01171083,4.978,71.84505569,10735.765,19782.44545,19785.70347,20012.59778,0.755045
SGP_1980,-0.75367984,41.74354478,8.630235159,46.1211255,1.166,184.5326703,2413.9,15392.81935,15341.06523,14855.32676,2.141208333
SGP_1981,-0.773596,40.51400224,8.419579307,45.70199415,1.258,189.4292728,2535.368,15837.84277,15783.50588,15263.47949,2.112691666
SGP_1982,-0.70765684,38.73367739,8.740927738,48.17150344,1.332,183.3647298,2651.869,16536.91571,16467.02295,15763.18089,2.140024999
SGP_1983,-0.33611116,37.48761925,8.762120124,49.11728675,1.365,176.4605043,2689.263,17831.64609,17748.05392,16904.70454,2.113049999
SGP_1984,-0.21175572,36.72815236,8.575645821,49.97965822,1.384,177.0279873,2743.297,18843.43607,18752.39464,17799.62827,2.133083333
SGP_1985,0.03574424,38.57615536,10.73533746,45.32423121,1.347,177.4575193,2749.897,18075.05904,18001.01946,17293.5289,2.20015
SGP_1986,0.23558634,40.17271589,10.82225105,41.26409464,1.325,198.9258381,2750.069,18025.4703,17973.2859,17491.5549,2.177416667
SGP_1987,-0.07065271,40.42390507,10.02903436,40.82487668,1.382,207.2719174,2794.552,19346.13909,19294.37943,18827.98744,2.105983333
SGP_1988,1.29532872,41.25589727,8.645315556,36.84783324,1.452,244.3992479,2869.266,20453.13723,20435.52099,20202.59628,2.012425
SGP_1989,2.05043419,40.44778837,8.301914109,37.9103454,1.521,243.1249637,2957.752,21888.21677,21853.22872,21524.77953,1.950258333
SGP_1990,2.23867676,39.27724875,8.339816217,40.41899729,1.603,248.9343508,3047.1,23624.49166,23546.69909,22998.98102,1.812533333
SGP_1991,3.62966373,38.96556751,8.524063497,38.80268765,1.663,251.1127565,3144.576,24467.94279,24410.85431,23911.66072,1.72755
SGP_1992,4.5077923,38.58304403,8.143118098,39.91288759,1.719,252.9231468,3235.865,25372.03659,25295.60085,24707.23773,1.628966667
SGP_1993,3.2686075,38.05028359,8.323662119,41.38409559,1.737,263.1934102,3328.154,27942.32473,27843.81689,27064.48944,1.615790833
SGP_1994,9.07319,37.56124287,7.57859541,38.84664772,1.799,286.6073896,3427.979,29288.15606,29203.52201,28557.03353,1.527444167
SGP_1995,11.65401005,35.14148925,7.692308506,40.48760145,1.857,318.5894449,3542.866,31249.66985,31132.21682,30165.18072,1.417375
SGP_1996,11.67968155,34.42013182,8.442758949,41.26794512,1.772,321.2507475,3672.284,32874.68632,32746.46695,31587.64978,1.410040833
SGP_1997,13.01394006,32.97956317,8.16821041,44.64622028,1.849,322.8028282,3802.309,35096.83426,34899.85472,33303.57151,1.484805833
SGP_1998,15.89789808,33.68000858,9.249082338,35.95090413,1.883,316.9596257,3904.528,32501.17027,32381.97737,31545.59216,1.673601667
SGP_1999,12.63999865,34.45112248,9.25812926,36.65611446,1.921,320.0858916,3967.753,34318.27323,34189.48691,33305.08842,1.694956667
SGP_2000,9.0407718,35.64216871,9.865998519,41.59571872,2.134,339.8043085,4036.753,37210.59415,37052.95333,35734.08276,1.723963333
SGP_2001,10.16958943,38.64777209,10.66504942,33.96931821,2.063,332.0595877,4120.228,35519.48635,35425.89406,34965.90944,1.7917225
SGP_2002,10.91877228,38.8917336,10.80364168,30.35399982,2.053,339.8282426,4197.776,36340.94871,36258.54744,36100.03445,1.790588333
SGP_2003,20.6645152,38.79437815,10.6679903,21.00887024,2.065,373.9830875,4276.788,36262.88968,36223.00083,36841.45971,1.742183333
SGP_2004,18.6845373,36.65064455,9.725325722,28.09762872,2.11,403.236459,4353.893,39878.80306,39878.95654,39786.37918,1.690228333
SGP_2005,26.869,35.49709572,9.556209104,26.15114797,2.293,421.6821477,4425.72,41988.61672,41988.61672,41988.61672,1.6643975
SGP_2006,36.80598074,33.73361486,9.395105245,27.93331962,2.354,428.9549783,4492.15,45148.82213,45148.82213,44809.69522,1.588933333
SGP_2007,48.69233226,32.22454439,8.708889987,27.8187954,2.473,418.9710458,4553.009,49536.65926,49532.69711,49066.50006,1.507101667
SGP_2008,28.60727718,32.34901313,9.060375832,37.28183033,2.68,433.045126,4608.167,50438.26362,50418.35901,48836.63063,1.414860833
SGP_2009,33.00985002,33.27904264,9.605424833,30.82629021,2.738,401.5939603,4657.542,48701.68948,48685.47784,47936.42645,1.454514713
SGP_2010,61.61110437,30.0785717,9.207859062,29.36933923,2.796,409.2219377,4701.069,55862.41792,55838.62847,54827.99469,1.363508333
SVK_1993,-0.5096679,78.28539376,7.754673022,19.24242734,2.148,91.63207831,5323.577,9459.588057,9491.596611,9329.871043,1.021363606
SVK_1994,0.531601,62.94340864,17.00063616,16.76846886,2.11,93.00401723,5345.264,9681.781728,9728.185937,9680.893594,1.063692492
SVK_1995,0.31254715,63.61875242,15.84769339,20.29116561,2.147,94.99008249,5361.594,10217.66576,10252.4103,10257.21673,0.986304189
SVK_1996,-1.74467582,70.01925981,11.76019644,26.24542695,2.225,95.2894315,5373.19,11007.84241,11009.03139,11056.94663,1.017516431
SVK_1997,-1.54698156,72.83495809,8.812932386,27.35797852,2.206,96.10726213,5383.01,11664.22022,11652.05311,11682.19867,1.115853416
SVK_1998,-1.69711089,74.05423825,8.956115188,26.49168268,2.199,110.2721618,5390.236,12174.86813,12165.76339,12167.94275,1.169534621
SVK_1999,-0.85366669,71.85630467,9.51474888,22.25408902,2.132,117.0489289,5395.739,12122.15502,12116.25441,12047.01211,1.372993428
SVK_2000,-0.62726454,71.8635516,10.37277999,21.18316267,2.102,125.1980418,5400.32,12287.95883,12283.13398,12194.8537,1.528088694
SVK_2001,-1.58500069,72.97864097,10.79836203,23.80320128,2.124,133.3302293,5404.681,12718.5129,12708.25564,12671.35822,1.605085308
SVK_2002,-1.7793828,73.49318175,10.49793369,23.0310966,2.127,133.3968872,5410.052,13305.56707,13295.03492,13230.05986,1.504570803
SVK_2003,-1.8601076,71.03877433,10.98454005,20.04939385,2.165,142.153724,5416.406,13895.3389,13889.42075,13773.93899,1.220636659
SVK_2004,-3.19587372,70.1868479,10.36994682,22.22875762,2.17,146.8077659,5423.567,14487.14137,14486.58009,14428.21296,1.070732922
SVK_2005,-4.072,69.94312392,10.27132956,24.34318371,2.216,153.5525156,5431.363,15375.88336,15375.88336,15375.88336,1.029618934
SVK_2006,-4.52977628,68.51018186,10.43539469,23.84704585,2.301,169.2309877,5439.448,16623.88541,16623.88541,16627.68897,0.985769767
SVK_2007,-4.20871374,66.85457537,8.400008027,23.67742997,2.357,171.0879678,5447.502,18341.13026,18342.15654,18340.47929,0.819700591
SVK_2008,-6.82118406,67.16514864,8.354048019,23.40829999,2.434,166.6060378,5455.407,19393.78061,19395.61775,19379.25293,0.709068579
SVK_2009,-2.48192714,70.44508969,9.643607356,17.06916115,2.366,144.4710624,5463.046,18527.60838,18530.96697,18267.95693,0.719843
SVK_2010,-2.40965803,67.36738896,9.328118179,19.98992778,2.318,161.4168383,5470.306,19284.29056,19288.38012,19158.57153,0.755045
SVN_1992,0.83262026,67.51281444,5.557179476,17.34086951,0.971,84.4763478,1999.21,12985.72441,13037.61291,13273.60935,0.33920464
SVN_1993,0.2207778,71.68639387,5.489580924,19.72063099,0.936,86.20333927,1999.926,13759.28979,13807.9475,14026.35667,0.472550492
SVN_1994,0.55958,70.12354514,5.336198912,21.56762073,0.924,91.74330378,2001.036,14583.62996,14616.25881,14800.05547,0.537510432
SVN_1995,-0.25215945,71.16507448,5.27998017,24.99143951,0.923,91.64637564,2002.827,15481.70808,15499.75337,15630.17373,0.49456685
SVN_1996,0.04740063,70.67434417,5.390974395,25.04916362,0.905,90.61041862,2007.429,15997.85985,16015.51006,16155.36645,0.564863963
SVN_1997,0.05500755,69.12945187,5.390269638,26.75325324,0.888,95.87028076,2011.612,16791.25279,16792.56095,16899.08247,0.666366216
SVN_1998,-0.13350948,68.79820074,5.42105081,28.06053227,0.887,100.3777035,2010.807,17420.2532,17416.08787,17500.23129,0.693264897
SVN_1999,-0.76248154,68.98106222,5.361001179,30.83046081,0.901,99.48001155,2009.653,18427.0422,18420.53922,18443.75515,0.758508596
SVN_2000,-0.55983582,66.88622956,5.374122305,30.353627,0.915,105.0152231,2010.557,19189.33005,19182.2373,19210.01203,0.929127024
SVN_2001,0.03447626,66.78921623,5.504565837,28.70457579,0.92,107.1027605,2011.179,19685.4709,19683.9045,19762.57201,1.012973627
SVN_2002,0.22772412,66.20818561,5.385182692,28.4695951,0.934,109.1687067,2011.497,20433.87049,20431.98642,20506.08922,1.002537139
SVN_2003,-0.21368645,66.24899106,5.286542735,30.39394564,0.931,110.8931816,2011.604,21103.94625,21097.42752,21115.88799,0.864271407
SVN_2004,-0.86817042,65.22833131,5.278410175,32.03734007,0.935,119.7361567,2011.473,22058.95595,22059.05358,22029.00469,0.802791688
SVN_2005,-0.62,64.19996426,5.322009634,30.88762995,0.931,125.2042995,2011.07,22908.74196,22908.74196,22908.74196,0.804143716
SVN_2006,-0.99927608,62.21930497,5.265754998,32.7270321,0.945,132.5046638,2010.347,24328.05161,24328.05161,24257.70039,0.797145719
SVN_2007,-2.39648112,60.97300436,4.807915153,36.26068862,0.977,141.8541091,2009.245,26205.33427,26195.33025,25947.68375,0.730638
SVN_2008,-3.66793374,61.19012304,5.036243022,36.34537097,1.002,141.6044713,2007.711,27140.52186,27128.93401,26898.42289,0.682675
SVN_2009,-0.37568447,68.01333899,5.682156353,26.71240263,0.984,127.7934404,2005.692,24544.69525,24544.44643,24727.29949,0.719843
SVN_2010,-0.30745061,66.91004974,5.699519754,26.32376124,0.959,136.6432569,2003.136,24902.86703,24901.64983,25094.91256,0.755045
SWE_1980,-2.06557024,76.1207689,9.187045696,18.0441948,4.163,42.87457086,8310.473,22212.64326,22187.78918,22222.37436,4.22958
SWE_1981,-1.4907404,76.37237616,9.491420758,15.84055579,4.162,42.69582622,8320.485,21979.17952,21965.21591,22011.3883,5.06344
SWE_1982,-1.94217418,76.30303007,9.46468152,15.63572109,4.154,44.67431275,8325.26,22181.59947,22168.7245,22215.6232,6.28261
SWE_1983,-0.46640468,74.51403508,9.498889601,15.57074434,4.164,46.98239798,8329.028,22228.57629,22211.38562,22260.40124,7.66711
SWE_1984,0.32540992,73.17280169,9.358173162,16.70138912,4.2,48.26140216,8342.621,23004.63324,22981.32911,23026.7776,8.2718
SWE_1985,-0.85231524,73.50529404,9.258305061,18.00464032,4.247,49.08327175,8356.337,23615.49865,23585.32907,23625.40699,8.60393
SWE_1986,0.46865304,74.56801252,9.074844077,17.17003601,4.273,48.91556376,8384.069,24411.00839,24390.25443,24430.67905,7.12358
SWE_1987,0.10241402,75.24571545,8.795048321,17.55619227,4.32,49.59854594,8421.403,25377.38754,25355.2681,25390.12761,6.34044
SWE_1988,-0.4592651,75.05704415,8.642334462,18.29582871,4.379,50.00310276,8469.339,25972.67189,25939.51001,25969.57549,6.12715
SWE_1989,-2.36353069,74.2113247,8.696499454,20.22723932,4.445,51.67838778,8526.276,26441.65909,26373.97984,26398.66027,6.44688
SWE_1990,-4.76134318,73.66295203,8.885523932,20.34170332,4.487,52.29508833,8600.815,26300.01458,26228.93547,26257.08722,5.91879
SWE_1991,-3.57579117,75.25223376,9.286096143,17.49067142,4.399,51.01457197,8668.112,25743.24038,25749.36105,25794.19443,6.04747
SWE_1992,-5.65523034,75.63305118,9.657338973,16.6555621,4.212,52.83997165,8718.867,25111.52992,25132.30796,25185.68607,5.82383
SWE_1993,-2.0418032,75.091813,9.948505499,14.25310397,3.968,56.01666747,8769.284,24231.79977,24280.7537,24346.61553,7.78343
SWE_1994,1.8857846,73.44601805,9.660239577,15.9550409,3.93,61.26575615,8831.493,24927.88606,24946.75145,25004.13458,7.71597
SWE_1995,6.87522125,71.63995496,9.066355219,17.07283917,3.992,64.7021476,8877.89,25665.20206,25667.43338,25712.57066,7.13327
SWE_1996,8.01070647,71.62617562,9.056707303,16.73073697,3.968,66.28723596,8892.234,25993.72475,26000.45067,26047.33551,6.70596
SWE_1997,8.74535418,71.17948488,8.953643923,16.57320778,3.925,73.37270951,8897.619,26552.34472,26559.5581,26606.46545,7.63489
SWE_1998,8.28956938,71.07721196,8.640207614,17.62261344,3.982,77.68053191,8902.684,27600.47936,27600.35047,27638.56146,7.94987
SWE_1999,9.22793718,70.14961178,8.564349661,17.82357595,4.071,78.90507214,8909.79,28828.27976,28827.693,28865.99355,8.26243
SWE_2000,9.1117494,69.58712937,8.225910472,18.49640926,4.16,84.60326068,8923.569,29992.96372,29990.39579,30020.37902,9.16224
SWE_2001,10.34741435,69.83246755,7.566866432,17.99938523,4.243,83.10590246,8939.915,30325.91365,30323.86495,30341.68759,10.3291
SWE_2002,10.8606888,69.92759783,7.411112629,17.13127207,4.246,81.14711134,8954.175,31037.95641,31037.13011,31055.80426,9.73712
SWE_2003,20.66357385,69.5877176,7.366986173,17.24185951,4.236,82.48145614,8970.306,31696.78957,31695.16373,31713.03385,8.0863
SWE_2004,22.9818357,68.02661292,7.066808988,17.19636433,4.218,86.17504978,8986.4,32973.09914,32973.23275,32986.48887,7.34889
SWE_2005,25.063,67.49240796,6.658129014,18.01113258,4.258,89.20116783,9001.774,33958.51735,33958.51735,33958.51735,7.47309
SWE_2006,34.68458369,66.24551323,6.509592235,19.07463885,4.325,93.1796416,9016.596,35367.84273,35367.84273,35359.78732,7.37825
SWE_2007,45.43753698,65.86677341,6.362481816,20.76981889,4.372,96.64426836,9031.088,36510.45722,36503.39038,36482.34137,6.75877
SWE_2008,46.34213857,66.4547554,6.494351583,20.65753849,4.595,99.73882208,9045.389,36219.54414,36212.52237,36195.04471,6.5911
SWE_2009,31.31105523,70.2660461,6.899625501,16.66499089,4.499,91.04438588,9059.651,34264.97801,34264.37704,34274.2891,7.65382
SWE_2010,35.31131302,68.62436359,6.737457049,18.8195005,4.545,96.39544656,9074.055,36132.38489,36132.55862,36128.9687,7.20752
TWN_1980,-0.39093856,58.61178055,15.26344515,30.4188818,6.547,66.87743357,17848.32,7423.967077,7426.499313,7375.073655,36.0
TWN_1981,0.2728494,57.75742459,14.95963429,29.06351074,6.672,66.24602099,18177.43,7745.965239,7749.908743,7704.715988,36.79
TWN_1982,1.24838209,58.45254182,15.33813218,26.60722362,6.811,63.79830179,18501.39,7883.019407,7890.525716,7867.639371,39.12
TWN_1983,2.54591232,57.06754935,14.93300894,26.57783533,7.07,66.83700579,18803.39,8408.944483,8415.802982,8386.560781,40.06
TWN_1984,4.1752964,56.59512531,14.87989164,25.88459274,7.308,71.17571048,19083.348,9059.542401,9067.186343,9040.491609,39.62
TWN_1985,5.67347368,57.24595091,15.28730914,22.99324012,7.428,68.11060376,19337.363,9262.837357,9275.498311,9279.500143,39.86
TWN_1986,10.25934417,54.79941519,14.17514545,23.88344846,7.733,76.4684191,19555.581,10200.88173,10210.33885,10194.49108,37.85
TWN_1987,11.66936457,54.32693547,13.91528271,26.56395707,8.022,84.59231931,19757.799,11237.94125,11239.35922,11187.28157,31.87
TWN_1988,6.838692,57.60990376,14.16152475,29.65147324,8.107,92.07580237,19976.096,11797.15575,11791.80802,11715.84646,28.61
TWN_1989,7.94291032,59.26267446,14.39908721,28.5069628,8.258,88.5710642,20207.541,12819.23477,12825.89377,12768.73039,26.41
TWN_1990,7.89317826,60.32678528,15.25145321,28.46912765,8.283,85.55402849,20278.248,13637.64972,13651.56458,13596.7747,26.89
TWN_1991,9.32893164,59.63374498,15.24304639,30.1132431,8.439,90.04762383,20492.092,14624.69703,14618.09043,14528.75816,26.82
TWN_1992,6.549129,60.38350452,14.48780617,31.34301679,8.632,90.6163696,20687.201,15609.03802,15592.19479,15483.12357,25.16
TWN_1993,5.5131818,60.89422458,13.76153211,31.78622521,8.745,90.90058159,20886.065,16511.99858,16487.01933,16369.17383,26.39
TWN_1994,5.1945012,61.23725657,12.74648894,31.86730684,8.939,88.75775428,21093.246,17581.24137,17549.90738,17427.83816,26.46
TWN_1995,4.4670577,60.85963225,12.47787814,31.67784948,9.045,92.87057393,21290.414,18542.17891,18508.62482,18380.94882,26.49
TWN_1996,9.08345757,61.77644884,12.6971478,29.97815973,9.068,93.66257316,21457.706,19361.18841,19345.05376,19254.91223,27.46
TWN_1997,5.9662035,62.41197817,12.692277,31.83885833,9.176,98.48296451,21638.532,20329.75656,20296.85469,20167.66931,28.7
TWN_1998,2.94063188,63.94004163,12.69363512,32.98627605,9.289,99.63327251,21834.438,20876.29155,20839.61392,20696.21286,33.46
TWN_1999,6.94136099,63.18739398,11.52769931,31.29301115,9.385,101.5446585,22007.811,21907.7923,21869.63172,21754.25373,32.27
TWN_2000,7.89537078,62.25964336,10.99545628,31.93655565,9.492,111.7121473,22182.864,23064.5485,23022.825,22876.74934,31.23
TWN_2001,17.18006472,64.63116152,11.50789677,25.04154221,9.383,101.220125,22335.805,22261.43545,22253.13582,22300.85777,33.81
TWN_2002,24.30009972,63.3501219,11.10214025,24.28893514,9.454,104.5859746,22450.626,23312.03253,23303.33748,23359.23785,34.58
TWN_2003,28.7149404,62.69656506,10.56857279,24.12895786,9.573,109.832837,22543.469,24090.16079,24080.25295,24136.24179,34.42
TWN_2004,19.09394208,61.64492629,9.959154733,26.62906596,9.786,119.8147732,22622.389,25609.56667,25610.33929,25589.99718,33.43
TWN_2005,17.578,60.56934643,9.54026281,25.46670326,9.942,120.8626314,22701.079,26692.99139,26692.99139,26692.99139,32.18
TWN_2006,27.149753,58.27031967,8.988251224,24.28779618,10.111,123.9929547,22781.867,28031.01347,28031.01347,28038.04423,32.53
TWN_2007,37.34303958,56.20111272,8.669314788,22.79587735,10.294,124.7523736,22858.872,29567.09326,29568.94741,29596.15825,32.84
TWN_2008,29.86575415,55.45884272,8.699409038,20.89704454,10.403,122.6736963,22920.946,29626.57675,29629.73538,29707.16465,31.54
TWN_2009,47.01313267,57.3945382,9.279373489,16.88400893,10.279,112.4445932,22974.347,28819.19446,28824.64363,29048.99462,33.06
TWN_2010,44.25623889,53.20702847,8.358225351,21.09358266,10.493,127.5791848,23024.956,32104.92001,32117.69983,32162.00566,31.65
USA_1980,1.10686272,72.31065736,8.883523659,18.68428246,99.303,12.25757492,227224.681,24951.57652,24985.4271,25538.59895,1.0
USA_1981,2.6297037,71.48078095,8.906055082,19.57535245,100.4,12.18905832,229465.714,25328.75893,25356.00147,25872.27476,1.0
USA_1982,-3.06854647,73.5594874,9.513731043,17.28657902,99.529,11.83489124,231664.458,24673.90798,24714.37982,25407.00482,1.0
USA_1983,-22.3084414,73.83911031,9.482314185,17.89356797,100.822,11.87030989,233791.994,25660.12169,25699.20226,26387.55885,1.0
USA_1984,-56.43349756,72.11157083,9.089790585,21.00539551,105.003,12.92175334,235824.902,27373.70986,27401.56491,27912.23465,1.0
USA_1985,-72.81902852,72.74750424,9.346121576,20.34009965,107.154,13.03335763,237923.795,28255.04241,28288.14259,28889.0819,1.0
USA_1986,-92.70763416,73.20013712,9.620968828,19.77812117,109.601,13.63696214,240132.887,28944.39615,28982.95726,29669.82194,1.0
USA_1987,-104.13885359,73.1266267,9.616869655,19.66752071,112.439,14.26820385,242288.918,29574.82983,29615.03629,30322.06368,1.0
USA_1988,-81.23226314,73.22330165,9.257409838,19.24083045,114.974,14.95488997,244498.982,30454.07306,30504.95319,31207.4919,1.0
USA_1989,-69.21867845,72.80974844,8.978441758,19.49577728,117.327,15.54105948,246819.23,31225.39599,31270.91841,31932.27691,1.0
USA_1990,-57.0616883,73.14960231,8.974976276,18.80394966,118.796,16.20530164,249622.814,31388.79322,31451.99031,32160.52199,1.0
USA_1991,2.16612585,73.71869452,9.003048639,17.68902968,117.713,16.77770292,252980.941,30794.40398,30889.82967,31659.30196,1.0
USA_1992,-39.53529172,73.53584059,8.58919095,18.30993102,118.488,17.32683252,256514.224,31464.95819,31548.54489,32234.85962,1.0
USA_1993,-66.4024464,73.70344657,8.129614361,19.06424577,120.259,17.81075925,259918.588,32045.51711,32114.67779,32699.46973,1.0
USA_1994,-97.2166328,73.2273937,7.626115419,20.36813884,123.071,18.82714357,263125.821,33090.69586,33131.42129,33571.01164,1.0
USA_1995,-92.67961455,73.26817233,7.307793383,20.5283961,124.908,19.99699679,266278.393,33560.12979,33597.70685,33983.60602,1.0
USA_1996,-103.75997907,72.79730739,7.008804065,21.38374166,126.72,20.8659606,269394.284,34516.17676,34535.51168,34824.04994,1.0
USA_1997,-119.0871144,71.95005331,6.709496082,22.77396849,129.572,22.43998942,272646.925,35780.47307,35768.72457,35916.04783,1.0
USA_1998,-184.05993478,72.24890274,6.462595515,23.7620159,131.476,23.000253,275854.104,37026.11285,37005.60707,37048.20719,1.0
USA_1999,-261.96451479,72.38275402,6.348920168,24.59270943,133.501,23.71642319,279040.168,38454.14566,38430.99912,38395.18904,1.0
USA_2000,-369.38694924,72.8234808,6.130916107,25.08000825,136.901,25.26397608,282171.957,39668.68562,39643.49849,39533.3403,1.0
USA_2001,-359.81965292,74.31266559,6.345614427,23.52973805,136.939,24.08598607,285081.556,39526.87738,39516.66355,39576.39406,1.0
USA_2002,-421.5616002,75.13665944,6.616153023,23.03936713,136.481,23.98361388,287803.914,39776.12009,39769.19959,39924.05746,1.0
USA_2003,-488.65196095,75.21836293,6.682095541,23.24274869,137.729,24.15867574,290326.418,40437.43688,40429.70781,40584.66357,1.0
USA_2004,-608.32033506,74.74000167,6.61216971,24.29871431,139.24,25.73580426,293045.739,41540.43386,41540.65853,41598.28442,1.0
USA_2005,-745.773,74.71202562,6.439504581,24.60048145,141.71,26.52674642,295753.151,42482.38762,42482.38762,42482.38762,1.0
USA_2006,-826.48906451,74.70607043,6.351947201,24.59456051,144.418,27.69406808,298593.212,43215.47128,43215.47128,43198.23587,1.0
USA_2007,-754.53463008,75.0673959,6.343603876,23.53264076,146.05,28.63166414,301579.895,43511.59277,43517.26278,43589.77577,1.0
USA_2008,-735.25241122,75.39096985,6.66458852,21.74796133,145.37,29.16493084,304374.846,42723.79563,42731.43538,43015.05256,1.0
USA_2009,-418.28906042,77.61287332,7.269351158,18.01049519,139.888,26.98259248,307006.55,40390.7137,40401.58886,41091.63143,1.0
USA_2010,-490.53578336,76.30423899,7.197463242,19.78431186,139.07,29.20018497,310232.863,41364.99676,41376.08097,41916.90034,1.0
