"","Globalisation_score"
"ROM_1982",-0.797473648541592
"ROM_1983",-0.789819630262703
"ROM_1984",-0.790913061445402
"ROM_1985",-0.792553208219449
"ROM_1986",-0.793099923810799
"ROM_1987",-0.855425501224608
"ROM_1988",-0.967502197451194
"ROM_1989",-1.05224311411032
"ROM_1990",-1.02381390336016
"ROM_1991",-0.740068511449926
"ROM_1992",-0.678289649627466
"ROM_1993",-0.597922457699133
"ROM_1994",-0.443748660938658
"ROM_1995",-0.121186462042628
"ROM_1996",0.0286136099870538
"ROM_1997",0.174039957285942
"ROM_1998",0.23035166319491
"ROM_1999",0.309625423940544
"ROM_2000",0.49769558736467
"ROM_2001",0.439743734681655
"ROM_2002",0.541979550263956
"ROM_2003",0.578062779293003
"ROM_2004",0.66225698036078
"ROM_2005",0.745357750245859
"ROM_2006",0.712008099173557
"ROM_2007",1.23576163568609
"ROM_2008",1.20459884697919
"ROM_2009",1.1625017464453
"ROM_2010",1.11275062763252
"SAU_1970",-0.571680109314371
"SAU_1971",-0.535050164693975
"SAU_1972",-0.633458971136831
"SAU_1973",-0.336592405034214
"SAU_1974",-0.452496110400245
"SAU_1975",-0.418053028145245
"SAU_1976",-0.386343523846992
"SAU_1977",-0.334405542668817
"SAU_1978",-0.295042020091675
"SAU_1979",-0.40821214750096
"SAU_1980",-0.299962460413817
"SAU_1981",-0.220688699668183
"SAU_1982",-0.179138314725643
"SAU_1983",0.106247223958641
"SAU_1984",0.194268434165862
"SAU_1985",0.140143590622291
"SAU_1986",0.100233352453799
"SAU_1987",0.0411880685880853
"SAU_1988",-0.0440995636623902
"SAU_1989",-0.100957985162707
"SAU_1990",-0.124466755590723
"SAU_1991",0.0411880685880853
"SAU_1992",0.0466552245015774
"SAU_1993",0.640935072298161
"SAU_1994",0.622893457783637
"SAU_1995",0.281196213190385
"SAU_1996",0.343521790604195
"SAU_1997",0.418968542210385
"SAU_1998",0.461065642744273
"SAU_1999",0.513003623922448
"SAU_2000",0.557287586821733
"SAU_2001",0.608132136817209
"SAU_2002",0.635467916384669
"SAU_2003",0.649135806168399
"SAU_2004",0.63492120079332
"SAU_2005",0.658429971221336
"SAU_2006",0.716381823904352
"SAU_2007",0.78636141959705
"SAU_2008",0.835019107227128
"SAU_2009",0.871649051847525
"SAU_2010",0.848686997010858
"SDN_1970",-1.7154091264169
"SDN_1971",-1.70775510813802
"SDN_1975",-1.65581712695984
"SDN_1976",-1.65855070491659
"SDN_1977",-1.6519901178204
"SDN_1978",-1.66893830115222
"SDN_1980",-1.62137404470484
"SDN_1981",-1.59786527427683
"SDN_1982",-1.56396890761317
"SDN_2001",-1.10910153561064
"SDN_2002",-1.05880370120651
"SDN_2003",-1.01287959153318
"SDN_2004",-0.975702931321432
"SDN_2005",-0.905176620037385
"SDN_2006",-0.851598492085163
"SDN_2007",-0.913377353907623
"SDN_2008",-0.818248841012862
"SDN_2009",-0.903536473263337
"SDN_2010",-0.939619702292385
"SEN_1970",-1.41143525762675
"SEN_1971",-1.3786323221458
"SEN_1972",-1.32833448774167
"SEN_1973",-1.32013375387143
"SEN_1974",-0.931418968422147
"SEN_1975",-0.921031372186512
"SEN_1976",-0.929778821648099
"SEN_1977",-1.18290814044278
"SEN_1978",-0.880574418426671
"SEN_1979",-0.897522601758496
"SEN_1980",-0.891508730253655
"SEN_1981",-0.804034235637782
"SEN_1982",-0.818795556604211
"SEN_1983",-0.762483850695243
"SEN_1984",-0.727494052848894
"SEN_1985",-1.07192487539889
"SEN_1986",-1.11183511356738
"SEN_1987",-1.16486652592826
"SEN_1988",-0.95000729852802
"SEN_1989",-0.978983224869527
"SEN_1990",-1.0008518485235
"SGP_1970",0.301424690070306
"SGP_1971",0.324933460498322
"SGP_1972",0.355002818022528
"SGP_1973",0.424982413715226
"SGP_1974",0.453411624465385
"SGP_1975",0.459425495970226
"SGP_1976",0.514097055105146
"SGP_1977",0.547993421768797
"SGP_1978",0.863995033568636
"SGP_1979",1.08814842602181
"SGP_1980",1.12641851741625
"SGP_1981",1.15867473730586
"SGP_1982",1.16906233354149
"SGP_1983",1.17015576472419
"SGP_1984",1.12751194859895
"SGP_1985",1.15922145289721
"SGP_1986",1.21225286525808
"SGP_1987",1.23084119536395
"SGP_1988",1.22318717708506
"SGP_1989",1.46811576200951
"SGP_1990",1.47850335824514
"SGP_1991",1.45390115663443
"SGP_1992",1.6091683845776
"SGP_1993",1.63267715500562
"SGP_1994",1.64853190715474
"SGP_1995",1.67149396199141
"SGP_1996",1.70429689747236
"SGP_1997",1.72288522757823
"SGP_1998",1.71905821843879
"SGP_1999",1.75350130069379
"SGP_2000",1.78302394262665
"SGP_2001",1.88088603347815
"SGP_2002",1.85409696950204
"SGP_2003",1.91314225336776
"SGP_2004",1.8513633915453
"SGP_2005",1.62830343027482
"SGP_2006",1.90111451035807
"SGP_2007",1.95742621626704
"SGP_2008",1.95961307863244
"SGP_2009",1.97109410605077
"SGP_2010",1.96398680336323
"SLV_1970",-1.05661683884111
"SLV_1971",-1.00850586680238
"SLV_1972",-0.799660510906989
"SLV_1973",-0.775058309296275
"SLV_1974",-0.729680915214291
"SLV_1975",-0.716013025430561
"SLV_1976",-0.697424695324688
"SLV_1977",-0.676649502853418
"SLV_1978",-0.640019558233021
"SLV_1979",-0.614870641030958
"SLV_1980",-0.625804952857942
"SLV_1981",-0.636192549093577
"SLV_1982",-0.623071374901196
"SLV_1983",-0.595188879742387
"SLV_1984",-0.60666990716072
"SLV_1985",-0.612683778665561
"SLV_1986",-0.606123191569371
"SLV_1987",-0.684850236723656
"SLV_1988",-0.734054639945085
"SLV_1989",-0.766857575426037
"SLV_1990",-0.721480181344053
"SLV_1991",-0.688677245863101
"SLV_1992",-0.687037099089053
"SLV_1993",-0.637832695867625
"SLV_1994",-0.60721662275207
"SLV_1995",-0.296135451274373
"SLV_1996",-0.218501837302786
"SLV_1997",-0.295042020091675
"SLV_1998",0.0493888024583236
"SLV_1999",0.15435819599737
"SLV_2000",0.16146549868491
"SLV_2001",0.224337791690068
"SLV_2002",0.33313419436856
"SLV_2003",0.349535662109036
"SLV_2004",0.464345936292369
"SLV_2005",0.463799220701019
"SLV_2006",0.561114595961178
"SLV_2007",0.608678852408559
"SLV_2008",0.650775952942447
"SLV_2009",0.601571549721018
"SLV_2010",0.556740871230384
"SRB_2005",0.0936727653576088
"SRB_2006",0.479653972850146
"SRB_2007",0.567675183057368
"SRB_2008",0.584076650797844
"SRB_2009",0.541432834672606
"SRB_2010",0.590637237894035
"SWE_1970",0.55947444918713
"SWE_1971",0.623440173374987
"SWE_1972",0.62781389810578
"SWE_1973",0.879303070126414
"SWE_1974",0.922493601843001
"SWE_1975",0.920306739477604
"SWE_1976",0.939441785174826
"SWE_1977",0.969511142699032
"SWE_1978",0.990286335170302
"SWE_1979",1.01160824323292
"SWE_1980",1.05097176581006
"SWE_1981",1.15703459053181
"SWE_1982",1.22428060826776
"SWE_1983",1.29590035073451
"SWE_1984",1.31612882761443
"SWE_1985",1.38173469857633
"SWE_1986",1.39594930395141
"SWE_1987",1.41180405610054
"SWE_1988",1.40743033136974
"SWE_1989",1.41891135878808
"SWE_1990",1.45882159695657
"SWE_1991",1.576912164688
"SWE_1992",1.57089829318316
"SWE_1993",1.67149396199141
"SWE_1994",1.73983341091006
"SWE_1995",1.76334218133807
"SWE_1996",1.79942541036712
"SWE_1997",1.88197946466085
"SWE_1998",1.93829117056982
"SWE_1999",1.92571671196879
"SWE_2000",1.98257513346911
"SWE_2001",1.95851964744974
"SWE_2002",1.96344008777188
"SWE_2003",1.95906636304109
"SWE_2004",1.99296272970474
"SWE_2005",1.99350944529609
"SWE_2006",1.98421528024315
"SWE_2007",1.98312184906045
"SWE_2008",1.96179994099784
"SWE_2009",1.9492254823968
"SWE_2010",1.93063715229093
"SWZ_2000",-0.455229688356991
"SWZ_2003",-0.411492441049055
"SWZ_2004",-0.416959596962547
"SYR_1970",-1.60606600814706
"SYR_1971",-1.55631488933429
"SYR_1972",-1.53061925654087
"SYR_1973",-1.47758784418
"SYR_1974",-1.41307540440079
"SYR_1975",-1.3764454597804
"SYR_1976",-1.34254909311675
"SYR_1977",-1.29006439634722
"SYR_1978",-1.33380164365516
"SYR_1979",-1.32341404741953
"SYR_1980",-1.3064658640877
"SYR_1981",-1.31740017591468
"SYR_1982",-1.32560090978492
"SYR_1983",-1.27803665333754
"SYR_1984",-1.26108847000572
"SYR_1985",-1.26218190118841
"SYR_1986",-1.2408599931258
"SYR_1987",-1.12714315012516
"SYR_1989",-1.12331614098572
"SYR_1990",-1.11511540711548
"SYR_1991",-1.029827774865
"SYR_1992",-1.01014601357643
"SYR_1993",-1.01506645389858
"SYR_1994",-0.941259849066433
"SYR_1995",-0.975702931321432
"SYR_1996",-0.947820436162623
"SYR_1997",-0.930872252830798
"SYR_1998",-0.960941610355004
"SYR_1999",-0.892602161436354
"SYR_2000",-0.837930602301433
"SYR_2001",-0.835197024344687
"SYR_2002",-0.772871446930878
"SYR_2003",-0.731321061988338
"SYR_2004",-0.590268439420244
"SYR_2005",-0.548171338886355
"SYR_2006",-0.466710715775324
"SYR_2007",-0.47655159641961
"SYR_2008",-0.479285174376356
"SYR_2009",-0.443201945347309
"SYR_2010",-0.406572000726912
"TCD_2005",-0.824809428109052
"TCD_2006",-0.764123997469291
"TCD_2007",-0.793099923810799
"TCD_2008",-0.836837171118735
"TCD_2009",-0.773418162522227
"TCD_2010",-0.791459777036751
"THA_1970",-1.46501338557897
"THA_1971",-1.45298564256929
"THA_1972",-1.43002358773262
"THA_1973",-1.41635569794889
"THA_1974",-1.39667393666032
"THA_1975",-1.39011334956413
"THA_1976",-1.35731041408318
"THA_1977",-1.34910968021294
"THA_1978",-1.31247973559254
"THA_1979",-1.26218190118841
"THA_1980",-1.25015415817873
"THA_1981",-1.21407092914968
"THA_1982",-1.22391180979397
"THA_1983",-1.20368333291405
"THA_1984",-1.17306725979849
"THA_1985",-0.923218234551909
"THA_1986",-0.926498528100004
"THA_1987",-0.948913867345321
"THA_1988",-0.960941610355004
"THA_1989",-0.965862050677147
"THA_1990",-0.892602161436354
"THA_1991",-0.594642164151038
"THA_1992",-0.532863302328578
"THA_1993",-0.408758863092309
"THA_1994",-0.365568331375722
"THA_1995",-0.222328846442231
"THA_1996",-0.162190131393818
"THA_1997",-0.024964517965168
"THA_1998",0.0865654626700694
"THA_1999",0.124288838473164
"THA_2000",0.285569937921179
"THA_2001",0.41514153307094
"THA_2002",0.387259037912131
"THA_2003",0.359376542753321
"THA_2004",0.440837165864353
"THA_2005",0.47746711048475
"THA_2006",0.541979550263956
"THA_2007",0.560021164778479
"THA_2008",0.540339403489908
"THA_2009",0.607038705634511
"THA_2010",0.599384687355622
"TTO_1970",-0.6208845125358
"TTO_1971",-0.60666990716072
"TTO_1972",-0.611590347482863
"TTO_1973",-0.598469173290482
"TTO_1974",-0.560745797487387
"TTO_1975",-0.549811485660403
"TTO_1976",-0.492406348568737
"TTO_1977",-0.489126055020641
"TTO_1978",-0.537237027059371
"TTO_1979",-0.4831121835158
"TTO_1980",-0.479831889967705
"TTO_1981",-0.501153798030324
"TTO_1982",-0.640566273824371
"TTO_1983",-0.572226824905721
"TTO_1984",-0.54489104533826
"TTO_1985",-0.494046495342784
"TTO_1986",-0.433907780294372
"TTO_1987",-0.474911449645562
"TTO_1988",-0.465617284592626
"TTO_1989",-0.434454495885721
"TTO_1990",-0.422973468467388
"TTO_1991",-0.312536919014849
"TTO_1992",-0.302696038370563
"TTO_1993",-0.162190131393818
"TTO_1994",0.105153792775942
"TTO_1995",0.510816761557051
"TTO_1996",0.482934266398242
"TTO_1997",0.296504249748163
"TTO_1998",0.260967736310465
"TTO_1999",0.276822488459592
"TTO_2000",0.323840029315623
"TTO_2001",0.468172945431813
"TTO_2002",0.163105645458958
"TTO_2003",0.149437755675228
"TTO_2004",0.0849253158960217
"TTO_2005",0.176773535242688
"TTO_2006",0.224884507281417
"TTO_2007",0.203015883627449
"TTO_2008",0.201375736853402
"TTO_2009",0.293770671791417
"TTO_2010",0.21613705781983
"TUN_1970",-0.732961208762386
"TUN_1971",-0.659154603930244
"TUN_1972",-0.62744509963199
"TUN_1973",-0.583161136732704
"TUN_1974",-0.527942862006435
"TUN_1975",-0.495139926525483
"TUN_1976",-0.465617284592626
"TUN_1977",-0.463430422227229
"TUN_1978",-0.452496110400245
"TUN_1979",-0.416959596962547
"TUN_1980",-0.422426752876039
"TUN_1981",-0.392357395351833
"TUN_1982",-0.392904110943182
"TUN_1983",-0.397824551265325
"TUN_1984",-0.409852294275007
"TUN_1985",-0.385796808255642
"TUN_1986",-0.333312111486119
"TUN_1987",-0.321831084067786
"TUN_1988",-0.337685836216912
"TUN_1989",-0.191166057735326
"TUN_1990",-0.220688699668183
"TUN_1991",-0.171484296446755
"TUN_1992",-0.113532443763739
"TUN_1993",-0.0703419120471521
"TUN_1994",-0.0402725545229457
"TUN_1995",-0.0386324077488981
"TUN_1996",-0.0533937287153267
"TUN_1997",-0.0369922609748508
"TUN_1998",-0.0189506464603268
"TUN_1999",0.0499355180496727
"TUN_2000",0.114994673420228
"TUN_2001",0.169119516963799
"TUN_2002",0.210123186314989
"TUN_2003",0.224884507281417
"TUN_2004",0.269168470180703
"TUN_2005",0.388899184686178
"TUN_2006",0.354456102431179
"TUN_2007",0.386165606729433
"TUN_2008",0.386165606729433
"TUN_2009",0.368123992214909
"TUN_2010",0.397099918556417
"TUR_1970",-1.05880370120651
"TUR_1971",-1.05005625174492
"TUR_1972",-1.03857522432659
"TUR_1973",-1.0331080684131
"TUR_1974",-1.01342630712453
"TUR_1975",-1.01780003185532
"TUR_1976",-0.976796362504131
"TUR_1977",-0.952194160893416
"TUR_1978",-0.933059115196195
"TUR_1979",-0.923218234551909
"TUR_1980",-0.893695592619052
"TUR_1981",-0.870733537782385
"TUR_1982",-0.861986088320798
"TUR_1983",-0.794740070584846
"TUR_1984",-0.736788217901831
"TUR_1985",-0.675009356079371
"TUR_1986",-0.472177871688816
"TUR_1987",-0.457963266313737
"TUR_1988",-0.200460222788262
"TUR_1989",-0.239823745365405
"TUR_1990",-0.37376906524596
"TUR_1991",-0.204833947519056
"TUR_1992",-0.0244178023738189
"TUR_1993",0.108434086324037
"TUR_1994",0.364296983075464
"TUR_1995",0.412407955114194
"TUR_1996",0.429902854037369
"TUR_1997",0.500429165321416
"TUR_1998",0.419515257801734
"TUR_1999",0.478013826076099
"TUR_2000",0.517377348653241
"TUR_2001",0.589543806711336
"TUR_2002",0.502069312095463
"TUR_2003",0.551820430908241
"TUR_2004",0.604305127677764
"TUR_2005",0.914292867972763
"TUR_2006",0.80658989647697
"TUR_2007",0.855247584107049
"TUR_2008",0.866181895934033
"TUR_2009",0.935614776035381
"TUR_2010",0.890784097544747
"TZA_1970",-1.68588648448405
"TZA_1971",-1.65964413609929
"TZA_1972",-1.65964413609929
"TZA_1974",-1.61481345760865
"TZA_1975",-1.59731855868548
"TZA_1977",-1.56834263234397
"TZA_1978",-1.57544993503151
"TZA_1979",-1.59021125599794
"UGA_1970",-1.79358945597984
"UGA_1971",-1.7498522086719
"UGA_1977",-1.67167187910897
"URY_1970",-0.248024479235643
"URY_1974",-0.278640552351198
"URY_1976",-0.284654423856039
"URY_1977",-0.287388001812786
"URY_1978",-0.286841286221437
"URY_1979",-0.318004074928341
"URY_1980",-0.322924515250484
"URY_1981",-0.321831084067786
"URY_1986",-0.0561273066720726
"URY_1987",-0.147975526018739
"URY_1988",-0.172577727629453
"URY_1989",-0.169297434081358
"URY_1990",-0.182965323865088
"URY_1991",0.0800048755738787
"URY_1992",0.107340655141339
"URY_1993",0.175680104059989
"URY_1994",0.226524654055465
"URY_1995",0.374684579311099
"URY_1996",0.446304321777845
"URY_1997",0.444664175003797
"URY_1998",0.457785349196178
"URY_1999",0.510816761557051
"URY_2000",0.500975880912765
"URY_2001",0.526124798114829
"URY_2007",0.719662117452446
"URY_2008",0.746451181428558
"URY_2009",0.771600098630621
"URY_2010",0.751371621750701
"USA_1970",0.311265570714592
"USA_1971",0.327667038455068
"USA_1972",0.325480176089671
"USA_1973",0.373044432537052
"USA_1974",0.399833496513163
"USA_1975",0.409674377157448
"USA_1976",0.44302402822975
"USA_1977",0.468172945431813
"USA_1978",0.501522596504114
"USA_1979",0.521204357792686
"USA_1980",0.5458065594034
"USA_1981",0.569862045422765
"USA_1982",0.582983219615146
"USA_1983",0.587903659937288
"USA_1984",0.607038705634511
"USA_1985",0.886957088405302
"USA_1986",0.919760023886255
"USA_1987",0.927960757756493
"USA_1988",0.935068060444033
"USA_1989",0.955843252915302
"USA_1990",0.919760023886255
"USA_1991",1.00778123409348
"USA_1992",1.00450094054538
"USA_1993",1.07776082978617
"USA_1994",1.09908273784879
"USA_1995",1.16960904913284
"USA_1996",1.18546380128197
"USA_1997",1.20842585611863
"USA_1998",1.24286893837363
"USA_1999",1.2636441308449
"USA_2000",1.29097991041236
"USA_2001",1.24778937869578
"USA_2002",1.1991316910657
"USA_2003",1.22537403945046
"USA_2004",1.26309741525355
"USA_2005",1.26309741525355
"USA_2006",1.30410108460474
"USA_2007",1.33799745126839
"USA_2008",1.28496603890752
"USA_2009",1.19749154429165
"USA_2010",1.19749154429165
"VEN_1970",-0.810594822733973
"VEN_1971",-0.761390419512545
"VEN_1972",-0.793646639402148
"VEN_1973",-0.71655974102191
"VEN_1974",-0.688130530271751
"VEN_1975",-0.712186016291116
"VEN_1976",-0.72366704370945
"VEN_1977",-0.672822493713974
"VEN_1978",-0.635645833502228
"VEN_1979",-0.625804952857942
"VEN_1980",-0.602296182429927
"VEN_1981",-0.580974274367308
"VEN_1982",-0.564572806626832
"VEN_1983",-0.560199081896038
"VEN_1984",-0.479831889967705
"VEN_1985",-0.29832231363977
"VEN_1986",-0.310896772240801
"VEN_1987",-0.290668295360881
"VEN_1988",-0.355180735140087
"VEN_1989",-0.314177065788897
"VEN_1990",-0.308709909875405
"VEN_1991",0.0318939035351491
"VEN_1992",0.0526690960064186
"VEN_1993",0.137956728256894
"VEN_1994",0.219417351367926
"VEN_1995",0.200829021262053
"VEN_1996",0.272995479320147
"VEN_1997",0.361016689527369
"VEN_1998",0.365390414258163
"VEN_1999",0.36703056103221
"VEN_2000",0.395459771782369
"VEN_2001",0.372497716945702
"VEN_2002",0.348442230926338
"VEN_2003",0.42935613844602
"VEN_2004",0.222697644916021
"VEN_2005",0.244566268569989
"VEN_2006",0.179507113199434
"VEN_2007",0.0745377196603866
"VEN_2008",0.00947856428983157
"VEN_2009",-0.0872900953789772
"VEN_2010",-0.138134645374453
"VNM_1970",-1.84388729038397
"VNM_1971",-1.83295297855698
"VNM_1972",-1.83131283178294
"VNM_1973",-1.86302233608119
"VNM_1974",-1.84060699683587
"VNM_1976",-1.84006028124452
"VNM_1977",-1.83842013447047
"VNM_1978",-1.83131283178294
"VNM_1990",-1.52952582535817
"VNM_1991",-1.51804479793984
"VNM_1992",-1.4764944129973
"VNM_1993",-1.4453316242904
"VNM_1994",-1.34801624903024
"VNM_1995",-1.23320597484691
"VNM_1996",-1.12167599421167
"VNM_1997",-1.03474821518715
"VNM_1998",-0.960941610355004
"VNM_1999",-0.920484656595163
"VNM_2000",-0.854878785633259
"VNM_2001",-0.804034235637782
"VNM_2002",-0.824809428109052
"VNM_2003",-0.689770677045799
"VNM_2004",-0.684850236723656
"VNM_2005",-0.573866971679768
"VNM_2006",-0.503340660395721
"VNM_2007",-0.359554459870881
"VNM_2008",-0.278093836759849
"VNM_2009",-0.344246423313103
"VNM_2010",-0.248024479235643
"YEM_2003",-0.454136257174292
"YEM_2004",-0.426253762015483
"YEM_2005",-0.443201945347309
"YEM_2006",-0.364474900193023
"YEM_2007",-0.310896772240801
"YEM_2008",-0.250758057192389
"YEM_2009",-0.289028148586833
"YEM_2010",-0.294495304500325
"ZAF_1970",-0.858159079181354
"ZAF_1971",-0.88822843670556
"ZAF_1972",-0.869093391008338
"ZAF_1973",-0.847771482945719
"ZAF_1974",-0.81988898778691
"ZAF_1975",-0.766310859834687
"ZAF_1976",-0.747175814137465
"ZAF_1977",-0.721480181344053
"ZAF_1978",-0.729134199622942
"ZAF_1979",-0.740615227041275
"ZAF_1980",-0.753189685642306
"ZAF_1981",-0.77833860284437
"ZAF_1982",-0.779432034027069
"ZAF_1983",-0.787086052305957
"ZAF_1984",-0.793099923810799
"ZAF_1985",-0.721480181344053
"ZAF_1986",-0.649860438877307
"ZAF_1987",-0.738428364675878
"ZAF_1988",-0.7920064926281
"ZAF_1989",-0.839024033484131
"ZAF_1990",-0.835743739936036
"ZAF_1991",-0.86745324423429
"ZAF_1992",-0.857612363590004
"ZAF_1993",-0.823715996926354
"ZAF_1994",-0.729134199622942
"ZAF_1995",-0.372128918471912
"ZAF_1996",-0.226702571173024
"ZAF_1997",-0.081276223874136
"ZAF_1998",0.0116654266552283
"ZAF_1999",0.361563405118718
"ZAF_2000",0.43591672554221
"ZAF_2001",0.529951807254273
"ZAF_2002",0.543072981446654
"ZAF_2003",0.533778816393717
"ZAF_2004",0.503709458869511
"ZAF_2005",0.55236714649959
"ZAF_2006",0.599931402946971
"ZAF_2007",0.680845310466653
"ZAF_2008",0.681938741649351
"ZAF_2009",0.645308797028954
"ZAF_2010",0.666630705091574
"ZMB_1970",-1.07301830658159
"ZMB_1971",-1.07903217808643
"ZMB_1972",-1.00139856411485
"ZMB_1973",-1.02436061895151
"ZMB_1974",-0.998664986158099
"ZMB_1975",-0.992651114653258
"ZMB_1976",-1.02545405013421
"ZMB_1977",-1.00358542648024
"ZMB_1978",-1.00249199529754
"ZMB_1979",-0.951647445302067
"ZMB_1980",-0.927591959282703
"ZMB_2006",0.0362676282659426
"ZMB_2008",-0.0162170685035809
"ZMB_2009",-0.0588608846288188
"ZMB_2010",0.0548559583718153
