ID,death,protein metabolism,cell cycle and proliferation,other metabolic processes,signal transduction,stress response,developmental processes,cell adhesion,DNA metabolism,cell-cell signaling,other biological processes,cell organization and biogenesis,RNA metabolism,transport
F8W8D4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q4A519,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3ZK31,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q03252,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8N6H7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q68CK6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P56385,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P56381,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A8MX14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
U3KQQ9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
O75843,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O75841,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O75840,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O75845,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O75844,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5JSD8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B4DHJ7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H7C4X7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B1AKE5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I3L333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q01344,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q14978,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5J8M3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5J8M5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P35670,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B7Z3K3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9IZ13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9IZ15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P41221,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P41220,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P41223,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P41222,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P41225,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P41227,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P41226,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P41229,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q6PL18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H7C0G7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P20336,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20337,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P20333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q70J99,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J3KS65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P20338,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P20339,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9JU63,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C9JU62,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F5H4Y4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P0CB33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9JU68,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P41597,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P41595,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P41594,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q5VXJ5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5VXJ0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P06899,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J3KS60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O75159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
O75151,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O75150,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O75153,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O75152,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O75155,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B7Z4S1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O75157,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q8TEK3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5Y7D6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y4L1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9NYV4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NYV7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9NYV6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9NYV9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9NYV8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q96L46,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H7BZ66,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F5H3Y3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96L42,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H7BZ60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8IXB1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P0CV98,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P0CV99,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q0VG99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A4D1S5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H3BNY2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8IUN9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q8IUN5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5T621,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PKU1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E9PKU4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PKU7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9H7R5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96I99,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P31749,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P34998,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P34995,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3KN53,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q14789,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9Y5U5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I3L203,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I3L204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J3KN59,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J3KSW0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3KSW2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZL3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NZL4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NZL6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NZL9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P09326,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P09327,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A4D0S4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9HBM1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9HBM0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H3BU42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H3BU41,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q9HBM8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H3BU48,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30291,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P07711,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JKI7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P02545,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C9JKI3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P02549,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5VIY5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EKY9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K7EKY8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9BTP7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P04259,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0Y6D8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9Y2U5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y2U2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q9Y2U8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q9NQT8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O60573,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O60575,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7ERL0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JRB3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8IY21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E9PNC4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PNC3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PNC0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P16284,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H0YKX9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8VU65,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M0QXY8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H0YML7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K7EQS0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5T2D2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B4E009,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P01019,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P01011,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H568,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E9PC20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q99081,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0R0P8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M0R0P3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PC28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M0R0P1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0R0P7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5SNT6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9P1W8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9P1W9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D6RHX2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D6RHX4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6RHX5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D6RHX8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D6RHX9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C9JXX4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C9JXX7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E9PD98,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H0YLF3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0YLF2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0YLF0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YAB2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PD92,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PD91,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H0YAB6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8TC71,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q96J87,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P41968,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3QR48,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J3QR43,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3QR40,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J3QR41,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O75038,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P19474,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q16520,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D6RBR0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q16526,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9JYZ0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9JYZ6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D6RBR9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5TIA5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5TIA1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5TGU0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0YJ49,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H0YJ47,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0YJ45,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H0YJ44,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q6FI13,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q96KG9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PJY0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96KG7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q7Z7G8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0Y343,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q7Z7G2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q7Z7G0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q7Z7G1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9J903,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9J905,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B4E0V0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y3F4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q8N1W2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8N1W1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H3BMJ5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H3BMJ1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H3BMJ9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8TBE0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G5E9S4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G5E9S7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9P232,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8TBE9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E5RGG8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P01833,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P01834,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H3BRG3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P69905,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PK03,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YC58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B4E3L3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PK07,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B7ZKL7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PK04,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P11844,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E9PK09,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H0YC56,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9UBL9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E5RJ61,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q6UXN7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F5H775,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E5RJ65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9UBL0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E5RJ68,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q6UXN9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UBL6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5JW57,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JF15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9JF14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O95336,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15173,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q15172,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A6XGL2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15170,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O15243,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O15240,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O15247,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5VWW1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O15245,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O15244,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q7Z2W4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H7C4A8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q12996,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P29474,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P29475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9Y616,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y617,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q53G44,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q12999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q01105,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q01101,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q8J025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J3KNN6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P51841,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P51843,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J3KNN3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q6RW13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3KNN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J3KNN9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
J3KTF5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J3KTF6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J3KTF1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J3KTF3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B4DJZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5T1W7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P10072,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P10073,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P10070,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P10071,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9H1R3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H1R2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P10074,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P10075,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8NFP4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H7C2W9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H7C2W8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q6EMK4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8NFP0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8NFP9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H7C2W5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9JW63,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9JW66,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9BQP7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5NUL3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q86UY0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A2A2E9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A2A2E7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H4Q4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9H4Q3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PBQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PBQ7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9HAS3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96T60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B3KQV6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P01703,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q76KP1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P01700,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K7ENE4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A9UJP0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q5VZM2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9BWT1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q13228,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9BWT3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96T66,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PRD8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E9PRD9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PRD4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15369,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q13224,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q13227,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K7EQH4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
K7EQH5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3QRY0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8WCP6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3QTM1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q15361,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PCM4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PCM6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q8NB37,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8W8X7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PMI6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PMI5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9JGC1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I3L0T2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I3L0T3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PSB5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PSB9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K7EPF9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NX09,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P16188,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K7EPF4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K7EPF6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NX02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B4DL14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q16880,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q16881,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0Y3Y9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0Y3Y4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H0Y3Y3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8ND90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H3BS85,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E7EWQ7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H0Y5M8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0Y5M2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0Y5M1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q01954,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q01955,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E7EQE7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PJI4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P16452,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7EQE8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q01959,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16455,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K7EIM9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K7EIM4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EIM6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EIM2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I3L1R8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
I3L1R0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8W1K4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I3L1R7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8W1K6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5T4S7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q96T88,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P55283,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P83436,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P55287,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P55285,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P55289,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P56730,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4E096,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F8W6Z7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H3BNF7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
H0Y4Q3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H3BNF2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0YED5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7EPI4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B4DG64,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q5JYS9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F8VSF7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F5H5T6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8VSF8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P05023,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96NI0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D6RDI7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6RDI2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
